Lake Water Quality Report - 1950 to 2020


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Lake Minnesuing,Douglas,2866200,NO,16,,163125,NW,DRAINAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
1,02/05/1972,,,,,,,,,,,,,
1,02/10/1973,,,,,40,,57,,,,,,
1,11/14/1973,,,,,80,,62,,,,,,
1,01/24/1974,,,,,30,,54,,,,,,
1,05/14/1974,,,,,0,,,,,,,,
1,08/13/1974,,,,,20,,51,,,,,,
1,10/22/1974,,,,,70,,61,,,,,,
8190891,07/05/1991,3,NO,0.9,,,61,,,,,,BROWN,1-Beautiful, could not be nicer
1,07/11/1991,3.9,,1.2,23,20,57,51,59,,,,,
8190891,08/03/1991,5.5,NO,1.7,,,53,,,NORMAL,,,BROWN,1-Beautiful, could not be nicer
8190891,08/11/1991,5,NO,1.5,,,54,,,NORMAL,,,BROWN,1-Beautiful, could not be nicer
8190891,09/28/1991,4,NO,1.2,,,57,,,3"UP,,,BROWN,1-Beautiful, could not be nicer
1,05/19/1996,,,,12.8,20,,51,54,,,,,
1,06/09/1996,,,,5.92,14,,49,48,,,,,
1,07/14/1996,,,,10.5,17,,50,53,,,,,
1,08/12/1996,,,,6.7,16,,50,49,,,,,
1,09/22/1996,,,,,20,,51,,,,,,
1,10/28/1996,,,,6.19,28,,54,49,,,,,
1,12/01/1996,,,,9.08,31,,55,51,,,,,
1,12/29/1996,,,,1.02,18,,51,35,,,,,
8189238,09/17/1997,8.5,NO,2.6,,,46,,,LOW,,,BROWN,2-Very minor aesthetic problems
8189238,10/16/1997,7,NO,2.1,,,49,,,HIGH,,,BROWN,3-Enjoyment somewhat impaired (algae)
83673415,02/16/1998,,,,1.65,38,,56,39,,,,,
8189238,03/02/1998,,,,2.96,34,,55,43,,,,,
1,03/24/1998,,,,7.4,32,,55,50,,,,,
1,04/15/1998,6.25,,1.9,6.47,34,51,55,49,,,,,
8189238,04/15/1998,6.25,NO,1.9,,,51,,,HIGH,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
8189238,05/20/1998,10.5,NO,3.2,,,43,,,,,,BROWN,
