Lake Water Quality Report - 1950 to 2020


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Browns Lake,Racine,750300,SE,52,,523120,SE,DRAINED



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
07/26/2003,39,FEET,12.3,DEGREES C,.32,MG/L
07/26/2003,42,FEET,12.09,DEGREES C,.3,MG/L
09/08/2003,1,FEET,23.15,DEGREES C,9.44,MG/L
09/08/2003,3,FEET,23,DEGREES C,9.46,MG/L
09/08/2003,6,FEET,22.86,DEGREES C,9.47,MG/L
09/08/2003,9,FEET,22.7,DEGREES C,8.57,MG/L
09/08/2003,12,FEET,22.23,DEGREES C,7.76,MG/L
09/08/2003,15,FEET,21.74,DEGREES C,5.6,MG/L
09/08/2003,18,FEET,21.24,DEGREES C,3.01,MG/L
09/08/2003,21,FEET,20.18,DEGREES C,.22,MG/L
09/08/2003,24,FEET,17.78,DEGREES C,.13,MG/L
09/08/2003,27,FEET,15.56,DEGREES C,.1,MG/L
09/08/2003,30,FEET,14.52,DEGREES C,.1,MG/L
09/08/2003,33,FEET,13.34,DEGREES C,.08,MG/L
09/08/2003,36,FEET,12.71,DEGREES C,.07,MG/L
09/08/2003,39,FEET,12.28,DEGREES C,.07,MG/L
09/08/2003,42,FEET,12.14,DEGREES C,.06,MG/L
10/10/2003,3,FEET,14.42,DEGREES C,11.6,MG/L
10/10/2003,6,FEET,14.32,DEGREES C,11.61,MG/L
10/10/2003,7,FEET,,,11.6,MG/L
10/10/2003,9,FEET,14.16,DEGREES C,11.56,MG/L
10/10/2003,12,FEET,12.98,DEGREES C,10.35,MG/L
10/10/2003,15,FEET,12.41,DEGREES C,10.01,MG/L
10/10/2003,18,FEET,11.89,DEGREES C,9.1,MG/L
10/10/2003,21,FEET,11.59,DEGREES C,9.2,MG/L
10/10/2003,24,FEET,11.46,DEGREES C,9.01,MG/L
10/10/2003,27,FEET,11.26,DEGREES C,9.04,MG/L
10/10/2003,30,FEET,11.19,DEGREES C,8.94,MG/L
10/10/2003,33,FEET,11.15,DEGREES C,8.65,MG/L
10/10/2003,36,FEET,11.13,DEGREES C,8.5,MG/L
10/10/2003,39,FEET,11.12,DEGREES C,8.24,MG/L
10/10/2003,42,FEET,11.1,DEGREES C,7.85,MG/L
10/10/2003,45,FEET,11.1,DEGREES C,7.68,MG/L
10/10/2003,,,14.4,C,11.6,MG/L
05/12/2004,1,FEET,,,10,MG/L
05/12/2004,3,FEET,18.31,DEGREES C,10,MG/L
05/12/2004,6,FEET,18.23,DEGREES C,10.02,MG/L
05/12/2004,9,FEET,17.98,DEGREES C,10.02,MG/L
05/12/2004,12,FEET,14.95,DEGREES C,10.18,MG/L
05/12/2004,,,18.3,C,10.0,MG/L
06/22/2004,3,FEET,22.09,DEGREES C,8.69,MG/L
06/22/2004,6,FEET,22.05,DEGREES C,8.67,MG/L
06/22/2004,9,FEET,22.03,DEGREES C,8.66,MG/L
06/22/2004,12,FEET,22,DEGREES C,8.67,MG/L
06/22/2004,15,FEET,21.93,DEGREES C,8.8,MG/L
06/22/2004,,,22.1,C,8.7,MG/L
08/17/2004,3,FEET,21.2,DEGREES C,9.55,MG/L
08/17/2004,6,FEET,21.08,DEGREES C,9.6,MG/L
08/17/2004,9,FEET,20.99,DEGREES C,9.57,MG/L
08/17/2004,12,FEET,20.91,DEGREES C,9.75,MG/L
08/17/2004,15,FEET,20.24,DEGREES C,9.44,MG/L
08/17/2004,18,FEET,19.91,DEGREES C,8.78,MG/L
08/17/2004,21,FEET,19.65,DEGREES C,7.92,MG/L
08/17/2004,24,FEET,19.35,DEGREES C,7.33,MG/L
08/17/2004,27,FEET,18.64,DEGREES C,4.75,MG/L
08/17/2004,30,FEET,16.65,DEGREES C,.86,MG/L
08/17/2004,33,FEET,14.17,DEGREES C,.5,MG/L
08/17/2004,36,FEET,13.24,DEGREES C,.43,MG/L
08/17/2004,39,FEET,12.95,DEGREES C,.39,MG/L
08/17/2004,42,FEET,12.28,DEGREES C,.36,MG/L
08/17/2004,,,21.2,C,9.6,MG/L
09/29/2004,3,FEET,18.93,DEGREES C,9.34,MG/L
09/29/2004,6,FEET,18.88,DEGREES C,9.2,MG/L
09/29/2004,9,FEET,18.82,DEGREES C,9.44,MG/L
09/29/2004,12,FEET,18.74,DEGREES C,9.36,MG/L
09/29/2004,15,FEET,18.62,DEGREES C,9.19,MG/L
09/29/2004,18,FEET,18.46,DEGREES C,8.15,MG/L
09/29/2004,21,FEET,18.34,DEGREES C,7.39,MG/L
09/29/2004,24,FEET,18.03,DEGREES C,8.24,MG/L
09/29/2004,27,FEET,17.79,DEGREES C,8.67,MG/L
09/29/2004,30,FEET,17.25,DEGREES C,4.26,MG/L
09/29/2004,33,FEET,15.22,DEGREES C,1.44,MG/L
09/29/2004,36,FEET,14.04,DEGREES C,1.12,MG/L
09/29/2004,39,FEET,13.02,DEGREES C,.83,MG/L
09/29/2004,42,FEET,12.5,DEGREES C,.6,MG/L
09/29/2004,45,FEET,12.28,DEGREES C,.54,MG/L
09/29/2004,48,FEET,12.18,DEGREES C,.5,MG/L
09/29/2004,,,18.9,C,9.3,MG/L
04/11/2005,3,FEET,14.23,DEGREES C,10.84,MG/L
04/11/2005,,,14.2,C,10.8,MG/L
06/24/2005,3,FEET,27.2,DEGREES C,6.62,MG/L
06/24/2005,6,FEET,27.11,DEGREES C,6.21,MG/L
06/24/2005,9,FEET,27.04,DEGREES C,5.74,MG/L
06/24/2005,12,FEET,26.6,DEGREES C,5.45,MG/L
06/24/2005,15,FEET,22.1,DEGREES C,2.45,MG/L
06/24/2005,18,FEET,20.46,DEGREES C,.25,MG/L
06/24/2005,21,FEET,16.83,DEGREES C,.1,MG/L
06/24/2005,24,FEET,14.71,DEGREES C,.05,MG/L
06/24/2005,27,FEET,12.9,DEGREES C,.04,MG/L
06/24/2005,30,FEET,12.12,DEGREES C,.02,MG/L
06/24/2005,,,27.2,C,6.6,MG/L
07/05/2005,3,FEET,25.11,DEGREES C,4.98,MG/L
07/05/2005,6,FEET,25.08,DEGREES C,4.58,MG/L
07/05/2005,9,FEET,24.97,DEGREES C,4.62,MG/L
07/05/2005,12,FEET,24.77,DEGREES C,4.69,MG/L
07/05/2005,15,FEET,23.71,DEGREES C,4.48,MG/L
07/05/2005,18,FEET,20.05,DEGREES C,.23,MG/L
07/05/2005,21,FEET,18.05,DEGREES C,.12,MG/L
07/05/2005,24,FEET,15.17,DEGREES C,.09,MG/L
07/05/2005,27,FEET,13.28,DEGREES C,.07,MG/L
07/05/2005,30,FEET,11.33,DEGREES C,.04,MG/L
07/05/2005,33,FEET,10.91,DEGREES C,.02,MG/L
07/05/2005,36,FEET,10.53,DEGREES C,.02,MG/L
07/05/2005,39,FEET,10.31,DEGREES C,.01,MG/L
07/05/2005,42,FEET,10.2,DEGREES C,.01,MG/L
07/05/2005,45,FEET,10.15,DEGREES C,.01,MG/L
07/05/2005,,,25.1,C,5.0,MG/L
08/09/2005,3,FEET,27.98,DEGREES C,8.24,MG/L
08/09/2005,6,FEET,27.97,DEGREES C,8.78,MG/L
08/09/2005,9,FEET,27.69,DEGREES C,8.63,MG/L
08/09/2005,12,FEET,26.44,DEGREES C,3.58,MG/L
08/09/2005,15,FEET,23.87,DEGREES C,.26,MG/L
08/09/2005,18,FEET,21.47,DEGREES C,.12,MG/L
08/09/2005,21,FEET,18.88,DEGREES C,.03,MG/L
08/09/2005,24,FEET,15.84,DEGREES C,0,MG/L
08/09/2005,27,FEET,13.57,DEGREES C,0,MG/L
08/09/2005,30,FEET,12.25,DEGREES C,0,MG/L
08/09/2005,33,FEET,11.49,DEGREES C,0,MG/L
08/09/2005,36,FEET,11.07,DEGREES C,0,MG/L
08/09/2005,,,28.0,C,8.2,MG/L
10/03/2005,3,FEET,19.05,DEGREES C,5.76,MG/L
10/03/2005,6,FEET,18.98,DEGREES C,5.79,MG/L
10/03/2005,9,FEET,18.93,DEGREES C,5.86,MG/L
10/03/2005,12,FEET,17.44,DEGREES C,5.71,MG/L
10/03/2005,15,FEET,17.19,DEGREES C,5.31,MG/L
10/03/2005,18,FEET,17.01,DEGREES C,5.21,MG/L
10/03/2005,21,FEET,16.89,DEGREES C,5.04,MG/L
10/03/2005,24,FEET,16.74,DEGREES C,4.79,MG/L
10/03/2005,27,FEET,16.46,DEGREES C,4.2,MG/L
10/03/2005,30,FEET,14.19,DEGREES C,1.1,MG/L
10/03/2005,33,FEET,11.85,DEGREES C,.7,MG/L
10/03/2005,36,FEET,11.24,DEGREES C,.48,MG/L
10/03/2005,39,FEET,11.05,DEGREES C,.41,MG/L
10/03/2005,42,FEET,10.93,DEGREES C,.3,MG/L
10/03/2005,45,FEET,10.85,DEGREES C,.25,MG/L
10/03/2005,48,FEET,10.84,DEGREES C,.16,MG/L
10/03/2005,,,19.1,C,5.8,MG/L
04/26/2006,3,FEET,14.15,DEGREES C,10.12,MG/L
04/26/2006,6,FEET,14.3,DEGREES C,10.15,MG/L
04/26/2006,9,FEET,14.09,DEGREES C,10.05,MG/L
04/26/2006,12,FEET,14.05,DEGREES C,10.09,MG/L
04/26/2006,15,FEET,14.04,DEGREES C,10,MG/L
04/26/2006,18,FEET,13.85,DEGREES C,9.94,MG/L
04/26/2006,21,FEET,13.55,DEGREES C,9.89,MG/L
04/26/2006,24,FEET,13.12,DEGREES C,9.72,MG/L
04/26/2006,27,FEET,9.89,DEGREES C,7.19,MG/L
04/26/2006,30,FEET,8.34,DEGREES C,7.32,MG/L
04/26/2006,33,FEET,7.52,DEGREES C,7.58,MG/L
04/26/2006,36,FEET,7.47,DEGREES C,7.48,MG/L
04/26/2006,,,14.2,C,10.1,MG/L
07/25/2006,3,FEET,26.14,DEGREES C,9.02,MG/L
07/25/2006,6,FEET,26.02,DEGREES C,8.31,MG/L
07/25/2006,9,FEET,25.07,DEGREES C,7.94,MG/L
07/25/2006,12,FEET,25.52,DEGREES C,7.13,MG/L
07/25/2006,15,FEET,23.72,DEGREES C,1.85,MG/L
08/21/2006,3,FEET,24.71,DEGREES C,8.75,MG/L
08/21/2006,6,FEET,24.63,DEGREES C,8.64,MG/L
08/21/2006,9,FEET,24.6,DEGREES C,8.68,MG/L
08/21/2006,12,FEET,24.57,DEGREES C,8.18,MG/L
08/21/2006,15,FEET,24.42,DEGREES C,7.88,MG/L
08/21/2006,18,FEET,23.72,DEGREES C,.68,MG/L
08/21/2006,21,FEET,19.33,DEGREES C,.34,MG/L
08/21/2006,24,FEET,15.84,DEGREES C,.32,MG/L
08/21/2006,27,FEET,13.75,DEGREES C,.3,MG/L
08/21/2006,30,FEET,12.04,DEGREES C,.29,MG/L
08/21/2006,33,FEET,11.04,DEGREES C,.27,MG/L
08/21/2006,36,FEET,10.35,DEGREES C,.25,MG/L
08/21/2006,39,FEET,9.92,DEGREES C,.25,MG/L
08/21/2006,42,FEET,9.78,DEGREES C,.23,MG/L
08/21/2006,45,FEET,9.72,DEGREES C,.24,MG/L
09/25/2006,3,FEET,16.89,DEGREES C,9,MG/L
09/25/2006,6,FEET,16.87,DEGREES C,8.79,MG/L
09/25/2006,9,FEET,16.85,DEGREES C,8.64,MG/L
09/25/2006,12,FEET,16.84,DEGREES C,8.54,MG/L
09/25/2006,15,FEET,16.83,DEGREES C,8.57,MG/L
09/25/2006,18,FEET,16.82,DEGREES C,8.55,MG/L
09/25/2006,21,FEET,16.8,DEGREES C,8.54,MG/L
09/25/2006,24,FEET,16.78,DEGREES C,8.36,MG/L
09/25/2006,27,FEET,16.75,DEGREES C,8.32,MG/L
09/25/2006,30,FEET,15.4,DEGREES C,2.51,MG/L
09/25/2006,33,FEET,11.49,DEGREES C,.35,MG/L
09/25/2006,36,FEET,10.66,DEGREES C,.12,MG/L
09/25/2006,39,FEET,10.32,DEGREES C,.09,MG/L
09/25/2006,42,FEET,10.08,DEGREES C,.07,MG/L
09/25/2006,45,FEET,9.97,DEGREES C,.07,MG/L
09/25/2006,,,17.0,C,9.0,MG/L
04/16/2007,3,FEET,6.61,DEGREES C,14.4,MG/L
04/16/2007,6,FEET,6.58,DEGREES C,13.92,MG/L
04/16/2007,9,FEET,6.58,DEGREES C,13.75,MG/L
04/16/2007,12,FEET,6.56,DEGREES C,13.75,MG/L
04/16/2007,15,FEET,6.5,DEGREES C,13.64,MG/L
04/16/2007,18,FEET,6.25,DEGREES C,13.62,MG/L
04/16/2007,21,FEET,6,DEGREES C,13.48,MG/L
04/16/2007,24,FEET,5.94,DEGREES C,13.47,MG/L
04/16/2007,27,FEET,5.67,DEGREES C,13.3,MG/L
04/16/2007,30,FEET,5.46,DEGREES C,13.42,MG/L
04/16/2007,33,FEET,5.13,DEGREES C,13.2,MG/L
04/16/2007,36,FEET,5.04,DEGREES C,13.1,MG/L
04/16/2007,39,FEET,4.92,DEGREES C,12.98,MG/L
04/16/2007,42,FEET,4.9,DEGREES C,12.76,MG/L
04/16/2007,45,FEET,4.95,DEGREES C,10.64,MG/L
04/16/2007,,,6.6,C,14.4,MG/L
07/24/2007,3,FEET,25.9,DEGREES C,9.6,MG/L
07/24/2007,6,FEET,25.8,DEGREES C,9.6,MG/L
07/24/2007,9,FEET,52.7,DEGREES C,9.5,MG/L
07/24/2007,12,FEET,25.1,DEGREES C,8.6,MG/L
07/24/2007,15,FEET,24.8,DEGREES C,8.4,MG/L
07/24/2007,18,FEET,23.9,DEGREES C,4.7,MG/L
07/24/2007,21,FEET,20.9,DEGREES C,.85,MG/L
07/24/2007,24,FEET,18.4,DEGREES C,.37,MG/L
07/24/2007,27,FEET,12.9,DEGREES C,.1,MG/L
07/24/2007,30,FEET,10.1,DEGREES C,.08,MG/L
07/24/2007,33,FEET,8.1,DEGREES C,.06,MG/L
07/24/2007,36,FEET,7.4,DEGREES C,.09,MG/L
07/24/2007,39,FEET,6.9,DEGREES C,.07,MG/L
07/24/2007,42,FEET,6.7,DEGREES C,.07,MG/L
07/24/2007,45,FEET,6.6,DEGREES C,.06,MG/L
07/24/2007,,,25.9,C,9.6,MG/L
09/27/2007,3,FEET,20.47,DEGREES C,8.3,MG/L
09/27/2007,6,FEET,20.48,DEGREES C,8.35,MG/L
09/27/2007,9,FEET,20.48,DEGREES C,8.28,MG/L
09/27/2007,12,FEET,20.48,DEGREES C,8.17,MG/L
09/27/2007,15,FEET,20.46,DEGREES C,8.11,MG/L
09/27/2007,18,FEET,18.88,DEGREES C,6.11,MG/L
09/27/2007,21,FEET,18.04,DEGREES C,5.58,MG/L
09/27/2007,24,FEET,17.48,DEGREES C,4.35,MG/L
09/27/2007,27,FEET,16.52,DEGREES C,1.01,MG/L
09/27/2007,30,FEET,13.86,DEGREES C,.26,MG/L
09/27/2007,33,FEET,10.22,DEGREES C,.11,MG/L
09/27/2007,36,FEET,8.57,DEGREES C,.05,MG/L
09/27/2007,39,FEET,7.83,DEGREES C,.06,MG/L
09/27/2007,42,FEET,7.55,DEGREES C,.04,MG/L
09/27/2007,45,FEET,7.43,DEGREES C,.04,MG/L
09/27/2007,48,FEET,7.45,DEGREES F,.01,MG/L
09/27/2007,,,20.5,C,8.3,MG/L
04/15/2008,3,FEET,7.64,DEGREES C,11.69,MG/L
04/15/2008,6,FEET,7.62,DEGREES C,11.67,MG/L
04/15/2008,9,FEET,7.61,DEGREES C,11.69,MG/L
04/15/2008,12,FEET,7.51,DEGREES C,11.73,MG/L
04/15/2008,15,FEET,7.33,DEGREES C,11.65,MG/L
04/15/2008,18,FEET,7.11,DEGREES C,11.65,MG/L
04/15/2008,21,FEET,7.03,DEGREES C,11.61,MG/L
04/15/2008,24,FEET,6.93,DEGREES C,11.47,MG/L
04/15/2008,27,FEET,6.84,DEGREES C,11.39,MG/L
04/15/2008,30,FEET,6.79,DEGREES C,11.38,MG/L
04/15/2008,33,FEET,6.74,DEGREES C,11.29,MG/L
04/15/2008,36,FEET,6.72,DEGREES C,11.2,MG/L
04/15/2008,39,FEET,6.71,DEGREES C,11.12,MG/L
04/15/2008,42,FEET,6.7,DEGREES C,11.15,MG/L
04/15/2008,45,FEET,6.68,DEGREES C,10.95,MG/L
04/15/2008,48,FEET,5.64,DEGREES C,10.56,MG/L
04/15/2008,,,7.6,C,11.7,MG/L
07/22/2008,3,FEET,26.23,DEGREES C,7.25,MG/L
07/22/2008,6,FEET,26.24,DEGREES C,7.2,MG/L
07/22/2008,9,FEET,26.23,DEGREES C,6.99,MG/L
07/22/2008,12,FEET,26.18,DEGREES C,6.6,MG/L
07/22/2008,15,FEET,25.23,DEGREES C,5.63,MG/L
07/22/2008,18,FEET,24.09,DEGREES C,4.36,MG/L
07/22/2008,21,FEET,23.5,DEGREES C,2.16,MG/L
07/22/2008,24,FEET,21.93,DEGREES C,.26,MG/L
07/22/2008,27,FEET,17.59,DEGREES C,.11,MG/L
07/22/2008,30,FEET,14.73,DEGREES C,.07,MG/L
07/22/2008,33,FEET,13.04,DEGREES C,.06,MG/L
07/22/2008,36,FEET,12.2,DEGREES C,.06,MG/L
07/22/2008,39,FEET,11.83,DEGREES C,.06,MG/L
07/22/2008,42,FEET,11.6,DEGREES C,.05,MG/L
07/22/2008,45,FEET,11.48,DEGREES C,.05,MG/L
07/22/2008,,,26.2,C,7.3,MG/L
08/12/2008,3,FEET,24.77,DEGREES C,10.02,MG/L
08/12/2008,6,FEET,24.7,DEGREES C,9.6,MG/L
08/12/2008,9,FEET,24.61,DEGREES C,9.66,MG/L
08/12/2008,12,FEET,24.5,DEGREES C,8.92,MG/L
08/12/2008,15,FEET,24.33,DEGREES C,8.65,MG/L
08/12/2008,18,FEET,24.24,DEGREES C,8.64,MG/L
08/12/2008,21,FEET,24.07,DEGREES C,7.78,MG/L
08/12/2008,24,FEET,22.72,DEGREES C,1.89,MG/L
08/12/2008,27,FEET,18.9,DEGREES C,.33,MG/L
08/12/2008,30,FEET,15.51,DEGREES C,.2,MG/L
08/12/2008,33,FEET,13.54,DEGREES C,.15,MG/L
08/12/2008,36,FEET,12.44,DEGREES C,.12,MG/L
08/12/2008,39,FEET,11.93,DEGREES C,.08,MG/L
08/12/2008,42,FEET,11.66,DEGREES C,.15,MG/L
08/12/2008,45,FEET,11.54,DEGREES C,.13,MG/L
08/12/2008,48,FEET,11.45,DEGREES C,.13,MG/L
08/12/2008,,,24.8,C,10.0,MG/L
08/25/2008,3,FEET,24.26,DEGREES C,8.56,MG/L
08/25/2008,6,FEET,24.26,DEGREES C,8.4,MG/L
08/25/2008,9,FEET,24.25,DEGREES C,8.17,MG/L
08/25/2008,12,FEET,24.21,DEGREES C,7.98,MG/L
08/25/2008,15,FEET,24.1,DEGREES C,7.86,MG/L
08/25/2008,18,FEET,24.03,DEGREES C,7.06,MG/L
08/25/2008,21,FEET,23.94,DEGREES C,6.13,MG/L
08/25/2008,24,FEET,22.63,DEGREES C,2.15,MG/L
08/25/2008,27,FEET,19.12,DEGREES C,1.3,MG/L
08/25/2008,30,FEET,15.94,DEGREES C,.84,MG/L
08/25/2008,33,FEET,13.65,DEGREES C,.61,MG/L
08/25/2008,36,FEET,12.54,DEGREES C,.54,MG/L
08/25/2008,39,FEET,11.86,DEGREES C,.34,MG/L
08/25/2008,42,FEET,11.66,DEGREES C,.27,MG/L
08/25/2008,45,FEET,11.53,DEGREES C,.21,MG/L
08/25/2008,,,24.3,C,8.6,MG/L
04/16/2009,3,FEET,8.61,DEGREES C,10.9,MG/L
04/16/2009,6,FEET,8.46,DEGREES C,10.64,MG/L
04/16/2009,9,FEET,8.08,DEGREES C,11.01,MG/L
04/16/2009,12,FEET,7.95,DEGREES C,11.03,MG/L
04/16/2009,15,FEET,7.8,DEGREES C,10.89,MG/L
04/16/2009,,,8.6,C,10.9,MG/L
07/30/2009,3,FEET,24.19,DEGREES C,9.36,MG/L
07/30/2009,6,FEET,24.2,DEGREES C,9.29,MG/L
07/30/2009,9,FEET,24.2,DEGREES C,9.32,MG/L
07/30/2009,12,FEET,24.2,DEGREES C,9.32,MG/L
07/30/2009,15,FEET,24.2,DEGREES C,9.39,MG/L
07/30/2009,18,FEET,23.27,DEGREES C,5.34,MG/L
07/30/2009,21,FEET,21.9,DEGREES C,3.86,MG/L
07/30/2009,24,FEET,20.51,DEGREES C,1.21,MG/L
07/30/2009,27,FEET,18.86,DEGREES C,.4,MG/L
07/30/2009,30,FEET,16.54,DEGREES C,.22,MG/L
07/30/2009,33,FEET,14.92,DEGREES C,.17,MG/L
07/30/2009,36,FEET,13.02,DEGREES C,.18,MG/L
07/30/2009,39,FEET,11.86,DEGREES C,.15,MG/L
07/30/2009,42,FEET,10.94,DEGREES C,.11,MG/L
07/30/2009,,,24.2,C,9.4,MG/L
08/13/2009,3,FEET,26.97,DEGREES C,9.62,MG/L
08/13/2009,6,FEET,26.4,DEGREES C,9.76,MG/L
08/13/2009,9,FEET,25.94,DEGREES C,9.8,MG/L
08/13/2009,12,FEET,25.23,DEGREES C,8.67,MG/L
08/13/2009,15,FEET,24.74,DEGREES C,7.88,MG/L
08/13/2009,18,FEET,24.14,DEGREES C,4.25,MG/L
08/13/2009,21,FEET,23.71,DEGREES C,3.78,MG/L
08/13/2009,24,FEET,22.36,DEGREES C,2.49,MG/L
08/13/2009,27,FEET,19.96,DEGREES C,1.26,MG/L
08/13/2009,30,FEET,16.83,DEGREES C,.5,MG/L
08/13/2009,33,FEET,14.61,DEGREES C,.26,MG/L
08/13/2009,36,FEET,12.97,DEGREES C,.19,MG/L
08/13/2009,39,FEET,11.92,DEGREES C,.16,MG/L
08/13/2009,42,FEET,11.61,DEGREES C,.12,MG/L
08/13/2009,45,FEET,11.16,DEGREES C,.1,MG/L
08/13/2009,,,27.0,C,9.6,MG/L
04/27/2010,3,FEET,13.03,DEGREES C,11.06,MG/L
04/27/2010,6,FEET,13.04,DEGREES C,10.8,MG/L
04/27/2010,9,FEET,13.03,DEGREES C,10.93,MG/L
04/27/2010,12,FEET,13,DEGREES C,10.84,MG/L
04/27/2010,15,FEET,12.97,DEGREES C,10.69,MG/L
04/27/2010,18,FEET,12.81,DEGREES C,10.56,MG/L
04/27/2010,21,FEET,12.7,DEGREES C,10.4,MG/L
04/27/2010,24,FEET,12.57,DEGREES C,10,MG/L
04/27/2010,27,FEET,12.4,DEGREES C,9.5,MG/L
04/27/2010,30,FEET,11.97,DEGREES C,8.42,MG/L
04/27/2010,33,FEET,7.35,DEGREES C,.74,MG/L
04/27/2010,36,FEET,6.12,DEGREES C,.39,MG/L
04/27/2010,,,13.3,C,11.1,MG/L
07/16/2010,3,FEET,28.16,DEGREES C,8.46,MG/L
07/16/2010,6,FEET,28.15,DEGREES C,8.41,MG/L
07/16/2010,9,FEET,28.12,DEGREES C,8.43,MG/L
07/16/2010,12,FEET,28.04,DEGREES C,8.88,MG/L
07/16/2010,15,FEET,27.8,DEGREES C,9.16,MG/L
07/16/2010,18,FEET,23.39,DEGREES C,.85,MG/L
07/16/2010,21,FEET,19.63,DEGREES C,.44,MG/L
07/16/2010,24,FEET,16.69,DEGREES C,.43,MG/L
07/16/2010,27,FEET,15.29,DEGREES C,.23,MG/L
07/16/2010,30,FEET,14.06,DEGREES C,.17,MG/L
07/16/2010,33,FEET,12.86,DEGREES C,.13,MG/L
07/16/2010,36,FEET,12.01,DEGREES C,.11,MG/L
07/16/2010,39,FEET,10.77,DEGREES C,.1,MG/L
07/16/2010,42,FEET,9.95,DEGREES C,.1,MG/L
07/16/2010,45,FEET,9.67,DEGREES C,.08,MG/L
07/16/2010,,,28.2,C,8.5,MG/L
09/09/2010,3,FEET,19.65,DEGREES C,12.1,MG/L
09/09/2010,6,FEET,19.63,DEGREES C,10.69,MG/L
09/09/2010,9,FEET,19.6,DEGREES C,10.51,MG/L
09/09/2010,12,FEET,19.59,DEGREES C,10.34,MG/L
09/09/2010,15,FEET,19.57,DEGREES C,10.2,MG/L
09/09/2010,,,19.7,C,12.1,MG/L
09/17/2010,3,FEET,19.96,DEGREES C,11.06,MG/L
09/17/2010,6,FEET,19.89,DEGREES C,10.82,MG/L
09/17/2010,9,FEET,19.84,DEGREES C,10.28,MG/L
09/17/2010,12,FEET,19.73,DEGREES C,9.72,MG/L
09/17/2010,15,FEET,19.63,DEGREES C,9.62,MG/L
09/17/2010,,,20.0,C,11.1,MG/L
05/02/2011,3,FEET,12.79,DEGREES C,12.61,MG/L
05/02/2011,6,FEET,12,DEGREES C,12.64,MG/L
05/02/2011,9,FEET,12.74,DEGREES C,12.69,MG/L
05/02/2011,12,FEET,12.73,DEGREES C,12.7,MG/L
05/02/2011,15,FEET,12.69,DEGREES C,12.71,MG/L
05/02/2011,,,12.8,C,12.6,MG/L
07/20/2011,3,FEET,29.09,DEGREES C,10.22,MG/L
07/20/2011,6,FEET,29.1,DEGREES C,10.24,MG/L
07/20/2011,9,FEET,29.09,DEGREES C,10.23,MG/L
07/20/2011,12,FEET,29.1,DEGREES C,9.21,MG/L
07/20/2011,15,FEET,24.5,DEGREES C,1.36,MG/L
07/20/2011,18,FEET,21.78,DEGREES C,.24,MG/L
07/20/2011,21,FEET,18.73,DEGREES C,.15,MG/L
07/20/2011,24,FEET,16.26,DEGREES C,.15,MG/L
07/20/2011,27,FEET,14.12,DEGREES C,.12,MG/L
07/20/2011,30,FEET,12.82,DEGREES C,.11,MG/L
07/20/2011,33,FEET,12.38,DEGREES C,.12,MG/L
07/20/2011,36,FEET,12.01,DEGREES C,.11,MG/L
07/20/2011,39,FEET,11.87,DEGREES C,.11,MG/L
07/20/2011,42,FEET,11.74,DEGREES C,.11,MG/L
07/20/2011,45,FEET,11.69,DEGREES C,.11,MG/L
07/20/2011,,,29.1,C,10.2,MG/L
08/16/2011,3,FEET,25.33,DEGREES C,9.65,MG/L
08/16/2011,6,FEET,52.12,DEGREES C,9.55,MG/L
08/16/2011,9,FEET,24.68,DEGREES C,9.06,MG/L
08/16/2011,12,FEET,24.4,DEGREES C,8.12,MG/L
08/16/2011,15,FEET,24.2,DEGREES C,6.8,MG/L
08/16/2011,18,FEET,22.91,DEGREES C,1.81,MG/L
08/16/2011,21,FEET,18.96,DEGREES C,.2,MG/L
08/16/2011,24,FEET,16.66,DEGREES C,.13,MG/L
08/16/2011,27,FEET,14.81,DEGREES C,.11,MG/L
08/16/2011,30,FEET,13.56,DEGREES C,.11,MG/L
08/16/2011,33,FEET,12.48,DEGREES C,.1,MG/L
08/16/2011,36,FEET,12.1,DEGREES C,.1,MG/L
08/16/2011,39,FEET,11.89,DEGREES C,.08,MG/L
08/16/2011,42,FEET,11.72,DEGREES C,.09,MG/L
08/16/2011,,,25.3,C,9.7,MG/L
05/25/2012,3,FEET,22.35,DEGREES C,10.24,MG/L
05/25/2012,6,FEET,22.19,DEGREES C,10.38,MG/L
05/25/2012,9,FEET,22.06,DEGREES C,10.44,MG/L
05/25/2012,12,FEET,21.9,DEGREES C,10.39,MG/L
05/25/2012,15,FEET,21.68,DEGREES C,10.18,MG/L
05/25/2012,18,FEET,17.04,DEGREES C,9.57,MG/L
05/25/2012,21,FEET,14.23,DEGREES C,10.22,MG/L
05/25/2012,24,FEET,13.17,DEGREES C,10.33,MG/L
05/25/2012,27,FEET,12.47,DEGREES C,5.91,MG/L
05/25/2012,30,FEET,12.14,DEGREES C,4.32,MG/L
05/25/2012,33,FEET,11.87,DEGREES C,2.08,MG/L
05/25/2012,36,FEET,11.7,DEGREES C,.73,MG/L
05/25/2012,,,22.4,C,10.2,MG/L
08/17/2012,0,FEET,23.02,DEGREES C,,
08/17/2012,3,FEET,23.04,DEGREES C,,
