Lake Water Quality Report - 1950 to 2020


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Pelican Lake,Oneida,1579900,NO,44,,443140,NE,DRAINAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
1,08/09/1973,,,,,30,,54,,,,,,
1,10/18/1973,,,,,30,,54,,,,,,
1,03/18/1974,,,,,50,,58,,,,,,
1,05/06/1974,,,,,30,,54,,,,,,
1,08/15/1974,,,,,40,,57,,,,,,
1,10/18/1974,,,,,120,,65,,,,,,
1,01/25/1975,,,,,0,,,,,,,,
8190731,06/15/1987,8.5,NO,2.6,,,46,,,LOW,,,GREEN,
8190731,07/15/1987,5,NO,1.5,,,54,,,LOW,,,GREEN,
8190731,08/19/1987,4.75,NO,1.4,,,55,,,DEPTH IS 21 FT.,,,GREEN,
8190731,09/15/1987,5,NO,1.5,,,54,,,LOW,,,GREEN,
8190731,12/06/1987,9.5,NO,2.9,,,45,,,SAMPLING DEPTH IS 12FT.,,,GREEN,
8190731,01/18/1988,9.75,NO,3,,,44,,,DEPTH IS 30 FT.,,,BROWN,
8190731,05/06/1988,10,NO,3,,,44,,,NORMAL,,,GREEN,2-Very minor aesthetic problems
8190731,06/03/1988,10.5,NO,3.2,,,43,,,NORMAL,,,GREEN,2-Very minor aesthetic problems
8190731,07/23/1988,7,NO,2.1,,,49,,,LOW,,,GREEN,3-Enjoyment somewhat impaired (algae)
1,07/28/1988,,,,20,23,,52,57,,,,,
1,08/23/1988,,,,40,36,,56,63,,,,,
8190731,08/30/1988,6.75,NO,2.1,,,50,,,LOW,,,GREEN,
8190731,09/25/1988,7,NO,2.1,,,49,,,NORMAL,,,GREEN,4-Would not swim but boating OK (algae)
8190731,10/12/1988,10.5,NO,3.2,,,43,,,NORMAL,,,GREEN,
1,11/07/1988,,,,,14,,49,,,,,,
1,03/27/1989,,,,,10,,46,,,,,,
1,04/26/1989,,,,13,21,,52,54,,,,,
8190731,05/23/1989,7.75,NO,2.4,,,48,,,LOW,,,GREEN,2-Very minor aesthetic problems
8190731,06/18/1989,12.5,NO,3.8,,,41,,,NORMAL,,,GREEN,2-Very minor aesthetic problems
1,06/20/1989,,,,3,9,,45,43,,,,,
1,07/12/1989,,,,4,14,,49,45,,,,,
8190731,08/04/1989,10,NO,3,,,44,,,LOW,,,GREEN,3-Enjoyment somewhat impaired (algae)
8190731,08/11/1989,10.25,NO,3.1,,,44,,,LOW,,,GREEN,3-Enjoyment somewhat impaired (algae)
8190731,08/17/1989,9,NO,2.7,,,45,,,LOW,,,GREEN,3-Enjoyment somewhat impaired (algae)
1,08/23/1989,,,,7,14,,49,50,,,,,
8190731,09/17/1989,12,NO,3.6,,,41,,,LOW,,,GREEN,2-Very minor aesthetic problems
1,10/26/1989,,,,3,,,,43,,,,,
1,03/06/1990,,,,,15,,49,,,,,,
1,04/24/1990,,,,3,21,,52,43,,,,,
8190731,05/15/1990,17.5,NO,5.3,,,36,,,NORMAL,,,GREEN,1-Beautiful, could not be nicer
8190731,05/28/1990,17.75,NO,5.4,,,36,,,.25" LOW,,,GREEN,1-Beautiful, could not be nicer
1,06/27/1990,,,,6,15,,49,48,,,,,
1,07/11/1990,,,,8,17,,50,51,,,,,
8190731,07/21/1990,8.25,NO,2.5,,,47,,,NORMAL,,,GREEN,3-Enjoyment somewhat impaired (algae)
8190731,08/01/1990,7.25,NO,2.2,,,49,,,NORMAL,,,GREEN,3-Enjoyment somewhat impaired (algae)
1,08/22/1990,,,,11,16,,50,53,,,,,
8190731,09/17/1990,9,NO,2.7,,,45,,,3" HIGH,,,GREEN,3-Enjoyment somewhat impaired (algae)
1,11/01/1990,,,,,,,,,,,,,
1,02/26/1991,,,,0.9,9,,45,34,,,,,
1,05/02/1991,,,,,,,,,,,,,
8190731,05/08/1991,11.5,NO,3.5,,,42,,,HIGH,,,GREEN,1-Beautiful, could not be nicer
8190731,06/06/1991,6.25,NO,1.9,,,51,,,HIGH,,,GREEN,3-Enjoyment somewhat impaired (algae)
1,06/12/1991,,,,9,19,,51,51,,,,,
8190731,06/28/1991,5.75,NO,1.7,,,52,,,HIGH,,,BROWN,3-Enjoyment somewhat impaired (algae)
1,07/09/1991,,,,9,20,,51,51,,,,,
8190731,08/08/1991,5,NO,1.5,,,54,,,HIGH,,,BROWN,4-Would not swim but boating OK (algae)
1,08/22/1991,,,,23,35,,56,59,,,,,
8190731,09/20/1991,8,NO,2.4,,,47,,,HIGH,,,BROWN,4-Would not swim but boating OK (algae)
8190731,10/15/1991,10.75,NO,3.3,,,43,,,HIGH,,,GREEN,3-Enjoyment somewhat impaired (algae)
1,05/05/1992,,,,8,31,,55,51,,,,,
1,06/30/1992,,,,7,21,,52,50,,,,,
8190731,07/14/1992,9,NO,2.7,,,45,,,2.5'ABOVE,,,GREEN,3-Enjoyment somewhat impaired (algae)
7000119,07/16/1992,,,,8.85,17,,50,51,,,,,
8190731,08/08/1992,6.75,NO,2.1,,,50,,,NORMAL,,,GREEN,3-Enjoyment somewhat impaired (algae)
1,08/12/1992,7.5,,2.3,14.2,27,48,54,55,,,,,
1,03/04/1993,,,,1.04,6,,42,35,,,,,
1,05/06/1993,,,,4.23,10,,46,46,,,,,
8190731,05/11/1993,7.75,NO,2.4,,,48,,,43.25 INCHES AT DOCK; 1.25 INCHES ABOVE NORMAL,,,BROWN,2-Very minor aesthetic problems
8190731,06/17/1993,12,NO,3.6,,,41,,,1/2 ABOVE NORMAL,,,GREEN,2-Very minor aesthetic problems
7000119,06/29/1993,10.5,,3.2,7.27,19,43,51,50,,,,,
7000119,07/22/1993,7.2,,2.2,9.14,19,49,51,52,,,,,
8190731,08/19/1993,5.75,NO,1.7,,,52,,,DOWN 2",,,BROWN,3-Enjoyment somewhat impaired (algae)
1,08/25/1993,5.6,,1.7,14.8,24,52,53,55,,,,,
7000119,08/25/1993,,,,,,,,,,,,,
1,11/03/1993,,,,,,,,,,,,,
1,03/17/1994,,,,,4,,39,,,,,,
1,05/04/1994,,,,,,,,,,,,,
8190731,06/06/1994,10,NO,3,,,44,,,'~1' LOW,,,BROWN,2-Very minor aesthetic problems
7000119,06/08/1994,,,,5.69,14,,49,48,,,,,
7000119,07/12/1994,,,,12.5,50,,58,54,,,,,
8190731,07/18/1994,5.5,NO,1.7,,,53,,,~2" BELOW NORMAL,,,BROWN,4-Would not swim but boating OK (algae)
7000119,08/16/1994,5.9,,1.8,10.8,31,52,55,53,,,,,
1,10/12/1994,9.5,,2.9,7.43,19,45,51,50,,,,,
1,04/26/1995,9.5,,2.9,7.29,21,45,52,50,,,,,
7000119,06/26/1995,11.2,,3.4,1.9,12,42,47,40,,,,,
7000119,07/20/1995,7.2,,2.2,0,26,49,53,,,,,,
8190731,07/23/1995,6.75,NO,2.1,,,50,,,4" LOW,,,GREEN,3-Enjoyment somewhat impaired (algae)
1,05/23/1996,6,,1.8,11.6,30,51,54,53,,,,,
1,06/25/1996,9.5,,2.9,11.2,26,45,53,53,,,,,
8190731,07/02/1996,5,NO,1.5,,,54,,,APP. 1" HIGH,,,BROWN,2-Very minor aesthetic problems
1,07/25/1996,6.5,,2,9.8,38,50,56,52,,,,,
1,08/28/1996,6.5,,2,20,32,50,55,57,,,,,
1,11/05/1996,14.5,,4.4,5.49,20,39,51,48,,,,,
1,05/07/1997,8.5,,2.6,2.94,,46,,43,,,,,
1,06/25/1997,12.5,,3.8,3.06,35,41,56,43,,,,,
8190731,07/07/1997,7.75,NO,2.4,,,48,,,APPROXIMATELY 1 INCH HIGH,,,GREEN,2-Very minor aesthetic problems
1,07/22/1997,8,,2.4,6.32,20,47,51,49,,,,,
1,08/18/1997,6,,1.8,16.3,10,51,46,56,,,,,
1,04/22/1998,9.5,,2.9,3.25,19,45,51,44,,,,,
1,06/10/1998,21.3,,6.5,8.9,22,33,52,51,,,,,
1,07/16/1998,5.5,,1.7,10.1,28,53,54,52,,,,,
1,08/11/1998,3.2,,1,43.2,46,60,58,63,,,,,
1,04/27/1999,5.5,,1.7,10.3,27,53,54,52,,,,,
1,06/17/1999,5,,1.5,12,33,54,55,54,,,,,
1,08/25/1999,3.7,,1.1,31,39,58,57,61,,,,,
1,06/19/2000,7.5,,2.3,12,25,48,53,54,,,,,
1,07/25/2000,3.9,,1.2,6,33,57,55,48,,,,,
1,08/28/2000,6.2,,1.9,14,32,51,55,55,,,,,
1,10/11/2000,6.9,,2.1,5,29,49,54,47,,,,,
7000068,06/14/2001,8.5,NO,2.6,6,25,46,53,48,,,,,
7000068,07/19/2001,,,,9,34,,55,51,,,,,
8188599,07/24/2001,4.25,NO,1.3,,,56,,,,,,,
8188606,07/24/2001,,,,6,36,,56,48,,,,,
7000068,08/22/2001,,,,20,48,,58,57,,,,,
7000068,10/22/2001,,,,6,22,,52,48,,,,,
7000068,06/21/2002,,,,3.86,19,,51,45,,,,,
7000068,07/22/2002,,,,10.9,39,,57,53,,,,,
7000068,08/26/2002,,,,15.4,34,,55,55,,,,,
7000068,10/15/2002,,,,9.13,26,,53,52,,,,,
8188599,04/29/2003,5,NO,1.5,,,54,,,,,,,
8188599,07/24/2003,5.5,NO,1.7,15,,53,,55,,,,,
8188599,08/13/2003,4.5,NO,1.4,22.5,,55,,58,,,,,
8188599,08/27/2003,2.5,NO,0.8,70.9,,64,,67,,,,,
8188730,05/11/2004,10,NO,3,,19,44,51,,,,,,
1,05/18/2004,,,,,31,,55,,,,,,
8188730,06/22/2004,9.5,NO,2.9,4.75,28,45,54,47,,,,,
8188730,07/27/2004,7.5,NO,2.3,7.33,27,48,54,50,,,,,
8188730,08/24/2004,5,NO,1.5,12.1,39,54,57,54,,,,,
8191209,05/25/2005,13.5,NO,4.1,,19,40,51,,LOW,,CLEAR,GREEN,2-Very minor aesthetic problems
8191209,07/05/2005,6.5,NO,2,11.1,31,50,55,53,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
8191209,08/01/2005,4.5,NO,1.4,24.8,41,55,57,59,LOW,,MURKY,GREEN,2-Very minor aesthetic problems
8191209,08/10/2005,4,NO,1.2,,,57,,,LOW,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
8191209,08/21/2005,5.5,NO,1.7,15.9,51,53,59,56,LOW,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
8191209,10/11/2005,8.5,NO,2.6,10.4,26,46,53,53,LOW,,CLEAR,GREEN,2-Very minor aesthetic problems
8191209,05/16/2006,13,NO,4,,54,40,59,,HIGH,,CLEAR,GREEN,1-Beautiful, could not be nicer
8191209,06/21/2006,7.5,NO,2.3,10.4,30,48,54,53,HIGH,,CLEAR,GREEN,2-Very minor aesthetic problems
10585025,07/17/2006,6.5,NO,2,,35,50,56,,,,MURKY,,2-Very minor aesthetic problems
8191209,07/25/2006,7,NO,2.1,10.7,43,49,57,53,LOW,,MURKY,GREEN,2-Very minor aesthetic problems
8191209,08/27/2006,5.5,NO,1.7,17.6,37,53,56,56,NORMAL,,MURKY,GREEN,2-Very minor aesthetic problems
8191209,10/15/2006,7,NO,2.1,10.4,29,49,54,53,NORMAL,,MURKY,GREEN,2-Very minor aesthetic problems
8191209,05/02/2007,13,NO,4,,,40,,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
20660125,05/02/2007,13,NO,4,,33,40,55,,LOW,,CLEAR,GREEN,1-Beautiful, could not be nicer
20660125,05/17/2007,18,NO,5.5,,,35,,,LOW,,CLEAR,GREEN,2-Very minor aesthetic problems
20660125,06/10/2007,10.5,NO,3.2,1.2,39,43,57,36,NORMAL,,CLEAR,GREEN,2-Very minor aesthetic problems
20660125,07/23/2007,7,NO,2.1,15.4,35,49,56,55,NORMAL,,MURKY,GREEN,2-Very minor aesthetic problems
10585025,08/15/2007,4.5,NO,1.4,,,55,,,,,CLEAR,BLUE,1-Beautiful, could not be nicer
20660125,08/28/2007,4,NO,1.2,26,29,57,54,59,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
20660125,10/04/2007,11,NO,3.3,,,43,,,NORMAL,,MURKY,GREEN,2-Very minor aesthetic problems
20660125,05/09/2008,11,NO,3.3,,23,43,52,,HIGH,,CLEAR,BROWN,1-Beautiful, could not be nicer
18608623,05/20/2008,13.8,NO,4.2,,27,39,54,,,,,,
8191209,06/30/2008,,,,3.83,25,,53,45,,,,,
20660125,07/01/2008,10.5,NO,3.2,,,43,,,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
18608623,07/14/2008,8,NO,2.4,,,47,,,NORMAL,,CLEAR,BROWN,
20660125,07/23/2008,9.5,NO,2.9,1.65,22,45,52,39,NORMAL,,MURKY,GREEN,2-Very minor aesthetic problems
18608623,08/11/2008,5.75,NO,1.7,,,52,,,NORMAL,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
18608623,09/08/2008,8.75,NO,2.7,7.29,25,46,53,50,,,CLEAR,BROWN,2-Very minor aesthetic problems
20660125,09/08/2008,10.5,NO,3.2,7.81,24,43,53,50,NORMAL,,CLEAR,GREEN,2-Very minor aesthetic problems
8191209,05/04/2009,,,,,24,,53,,,,,,
20660125,05/04/2009,13.5,NO,4.1,,,40,,,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
8191209,06/30/2009,,,,5.67,25,,53,48,,,,,
20660125,06/30/2009,8,NO,2.4,,,47,,,NORMAL,,CLEAR,GREEN,2-Very minor aesthetic problems
23001712,07/20/2009,9.5,NO,2.9,2.12,26,45,53,40,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
20660125,08/03/2009,8.75,NO,2.7,5.03,29,46,54,47,NORMAL,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
20660125,08/06/2009,9.5,NO,2.9,,,45,,,NORMAL,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
23001712,08/19/2009,9.5,NO,2.9,4.27,30,45,54,46,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
20660125,08/27/2009,8,NO,2.4,,,47,,,NORMAL,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
20660125,08/31/2009,8.5,NO,2.6,9.61,26,46,53,52,NORMAL,,MURKY,GREEN,3-Enjoyment somewhat impaired (algae)
30847232,09/21/2009,8.5,NO,2.6,8.94,24,46,53,51,NORMAL,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
23001712,04/11/2010,11,NO,3.3,,17,43,50,,,,,,
8191209,04/28/2010,,,,,27,,54,,,,,,
20660125,04/28/2010,26,NO,7.9,,,30,,,LOW,,CLEAR,GREEN,2-Very minor aesthetic problems
43061320,06/22/2010,8.9,NO,2.7,5.41,21,46,52,48,,,,,
20660125,06/30/2010,6.5,NO,2,8.57,33,50,55,51,LOW,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
43061320,07/14/2010,6.9,NO,2.1,10.8,27,49,54,53,,,,,
23001712,07/15/2010,4.5,NO,1.4,17.5,33,55,55,56,NORMAL,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
43061320,08/05/2010,5.2,NO,1.6,13.3,31,53,55,54,,,,,
23001712,08/16/2010,4,NO,1.2,22.3,37,57,56,58,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
8191209,09/06/2010,,,,,,,,,,,,,
20660125,09/06/2010,5,,1.5,26.9,44,54,57,60,NORMAL,,MURKY,GREEN,3-Enjoyment somewhat impaired (algae)
23001712,09/11/2010,5.25,NO,1.6,22.6,40,53,57,58,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
43061320,10/11/2010,11.5,NO,3.5,14.1,35,42,56,55,,,,,
34972236,04/27/2011,7.8,NO,2.4,4.14,27,48,54,46,,,,,
8191209,05/17/2011,12,NO,3.6,,,41,,,HIGH,,CLEAR,GREEN,2-Very minor aesthetic problems
20660125,05/17/2011,,,,,26,,53,,,,,,
23001712,05/19/2011,12,NO,3.6,,24,41,53,,,,,,
43061320,06/13/2011,12.1,NO,3.7,6.67,24,41,53,49,,,,,
8191209,06/29/2011,7,NO,2.1,,,49,,,HIGH,,MURKY,GREEN,3-Enjoyment somewhat impaired (algae)
20660125,06/29/2011,,,,7.41,25,,53,50,,,,,
43061320,07/06/2011,12.1,NO,3.7,4.15,26,41,53,46,,,,,
23001712,07/18/2011,6,NO,1.8,9.52,29,51,54,52,,,,,
8191209,07/26/2011,5,NO,1.5,,,54,,,NORMAL,,MURKY,BROWN,3-Enjoyment somewhat impaired (algae)
20660125,07/26/2011,,,,10.9,36,,56,53,,,,,
43061320,08/08/2011,6.9,NO,2.1,22.9,31,49,55,58,,,,,
23001712,08/16/2011,0.5,NO,0.2,30.4,41,53,57,61,,,,,
8191209,08/22/2011,6,NO,1.8,,,51,,,LOW,,MURKY,GREEN,3-Enjoyment somewhat impaired (algae)
20660125,08/22/2011,,,,18.3,41,,57,57,,,,,
23001712,09/16/2011,6.25,NO,1.9,,,51,,,,,,,
23001712,09/19/2011,6.25,NO,1.9,10.6,36,51,56,53,,,,,
43061320,10/10/2011,11.2,NO,3.4,5.21,22,42,52,47,,,,,
34972236,11/10/2011,9.1,NO,2.8,4.42,39,45,57,46,,,,,
41886196,03/07/2012,15.6,NO,4.7,,19,38,51,,,,,,
58058836,06/21/2012,7.9,N,2.4,10.5,29,47,54,53,,,,,
58058836,07/09/2012,5.6,NO,1.7,20.3,33,52,55,58,,,,,
34970929,07/19/2012,3.3,NO,1,19,37,60,56,57,,,CLEAR,GREEN,2-Very minor aesthetic problems
58058836,08/08/2012,4.3,NO,1.3,47,33,56,55,64,,,,,
34970929,08/14/2012,4.3,NO,1.3,17.5,38,56,56,56,,,MURKY,GREEN,3-Enjoyment somewhat impaired (algae)
1,09/20/2012,,,,22.3,48,,58,58,,,,,
34970929,09/20/2012,3.6,NO,1.1,,,59,,,,,CLEAR,GREEN,2-Very minor aesthetic problems
58058836,10/18/2012,8.5,NO,2.6,7.63,30,46,54,50,,,,,
34970929,05/20/2013,6.5,N,2,,35.4,50,56,,,,,,
65256837,06/01/2013,11,NO,3.3,,,43,,,NORMAL,,CLEAR,GREEN,2-Very minor aesthetic problems
65256837,06/14/2013,13,NO,4,,,40,,,NORMAL,,CLEAR,GREEN,2-Very minor aesthetic problems
65256837,06/30/2013,,,,10.8,26.5,,54,53,,,,,
8191210,07/01/2013,6,NO,1.8,,,51,,,NORMAL,,CLEAR,BROWN,3-Enjoyment somewhat impaired (algae)
34970929,07/15/2013,1.5,NO,0.5,12.2,31.2,71,55,54,,37,MURKY,BROWN,2-Very minor aesthetic problems
65256837,07/31/2013,5.5, ,1.7,19.4,35.2,53,56,57,NORMAL,,MURKY,GREEN,3-Enjoyment somewhat impaired (algae)
34970929,08/15/2013,5.25,NO,1.6,18.9,30,53,54,57,,39,,GREEN,2-Very minor aesthetic problems
65256837,08/19/2013,4.5,NO,1.4,16.9,29.1,55,54,56,NORMAL,,MURKY,GREEN,4-Would not swim but boating OK (algae)
34970929,09/19/2013,6.5,NO,2,26.8,43.5,50,57,60,,37,CLEAR,GREEN,3-Enjoyment somewhat impaired (algae)
34970929,05/13/2014,6.5,NO,2,,30.1,50,55,,,,,,
65256837,05/21/2014,7.5,NO,2.3,,,48,,,,,CLEAR,YELLOW,2-Very minor aesthetic problems
65256837,05/24/2014,,,,,20.6,,52,,,,,,
89214715,06/26/2014,,,,5.61,18.9,,51,48,,,,,
34970929,07/15/2014,5,NO,1.5,12.5,33.2,54,55,54,,,CLEAR,BROWN,2-Very minor aesthetic problems
65256837,07/23/2014,5,NO,1.5,19.6,29.9,54,54,57,NORMAL,,MURKY,GREEN,2-Very minor aesthetic problems
65256837,08/05/2014,1,NO,0.3,,,77,,,NORMAL,,MURKY,GREEN,5-Enjoyment substantially impaired (algae)
