Lake Water Quality Report - 1950 to 2020


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Pigeon Lake,Manitowoc,64000,NE,36,,363078,SE,SEEPAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
06/17/2017,3,FEET,25.6,DEGREES C,,
06/17/2017,6,FEET,25.6,DEGREES C,,
06/17/2017,9,FEET,25.6,DEGREES C,,
06/17/2017,12,FEET,25.6,DEGREES C,,
06/17/2017,15,FEET,22.8,DEGREES C,,
06/17/2017,18,FEET,17.2,DEGREES C,,
06/17/2017,21,FEET,16.1,DEGREES C,,
06/17/2017,24,FEET,13.3,DEGREES C,,
06/17/2017,27,FEET,13.3,DEGREES C,,
06/17/2017,30,FEET,10.6,DEGREES C,,
06/17/2017,33,FEET,9,DEGREES C,,
06/17/2017,36,FEET,9,DEGREES C,,
06/17/2017,39,FEET,8,DEGREES C,,
06/17/2017,42,FEET,8,DEGREES C,,
06/17/2017,45,FEET,8,DEGREES C,,
06/17/2017,48,FEET,7,DEGREES C,,
06/17/2017,51,FEET,7,DEGREES C,,
06/17/2017,54,FEET,6,DEGREES C,,
06/17/2017,57,FEET,6,DEGREES C,,
06/17/2017,60,FEET,6,DEGREES C,,
06/17/2017,,,25.6,C,,
07/15/2017,3,FEET,77.7,DEGREES F,,
07/15/2017,6,FEET,77.3,DEGREES F,,
07/15/2017,9,FEET,77,DEGREES F,,
07/15/2017,12,FEET,76.8,DEGREES F,,
07/15/2017,15,FEET,71,DEGREES F,,
07/15/2017,18,FEET,64,DEGREES F,,
07/15/2017,21,FEET,56.6,DEGREES F,,
07/15/2017,24,FEET,52.1,DEGREES F,,
07/15/2017,27,FEET,51,DEGREES F,,
07/15/2017,30,FEET,47.6,DEGREES F,,
07/15/2017,33,FEET,46.6,DEGREES F,,
07/15/2017,36,FEET,45.8,DEGREES F,,
07/15/2017,39,FEET,45.3,DEGREES F,,
07/15/2017,42,FEET,44.9,DEGREES F,,
07/15/2017,45,FEET,44.7,DEGREES F,,
07/15/2017,48,FEET,44.6,DEGREES F,,
07/15/2017,51,FEET,44.4,DEGREES F,,
07/15/2017,54,FEET,44.2,DEGREES F,,
07/15/2017,57,FEET,44,DEGREES F,,
07/15/2017,60,FEET,44,DEGREES F,,
07/15/2017,,,25.39,C,,
08/12/2017,3,FEET,23.3,DEGREES C,,
08/12/2017,6,FEET,23.3,DEGREES C,,
08/12/2017,9,FEET,23.3,DEGREES C,,
08/12/2017,12,FEET,23.3,DEGREES C,,
08/12/2017,15,FEET,22.8,DEGREES C,,
08/12/2017,18,FEET,20.6,DEGREES C,,
08/12/2017,21,FEET,16.6,DEGREES C,,
08/12/2017,24,FEET,15.6,DEGREES C,,
08/12/2017,27,FEET,13.9,DEGREES C,,
08/12/2017,30,FEET,11.7,DEGREES C,,
08/12/2017,33,FEET,10.6,DEGREES C,,
08/12/2017,36,FEET,10,DEGREES C,,
08/12/2017,39,FEET,9.3,DEGREES C,,
08/12/2017,42,FEET,8.5,DEGREES C,,
08/12/2017,45,FEET,8.3,DEGREES C,,
08/12/2017,51,FEET,7.5,DEGREES C,,
08/12/2017,54,FEET,7.4,DEGREES C,,
08/12/2017,57,FEET,7,DEGREES C,,
08/12/2017,60,FEET,7,DEGREES C,,
08/12/2017,,,23.3,C,,
04/21/2019,0,FEET,50.3,DEGREES F,,
04/21/2019,5,FEET,46,DEGREES F,,
04/21/2019,10,FEET,44.8,DEGREES F,,
04/21/2019,15,FEET,44.2,DEGREES F,,
04/21/2019,20,FEET,43.9,DEGREES F,,
04/21/2019,25,FEET,43.5,DEGREES F,,
04/21/2019,30,FEET,43.1,DEGREES F,,
04/21/2019,35,FEET,42.6,DEGREES F,,
04/21/2019,40,FEET,42.2,DEGREES F,,
04/21/2019,45,FEET,42,DEGREES F,,
04/21/2019,50,FEET,41.5,DEGREES F,,
04/21/2019,55,FEET,41,DEGREES F,,
04/21/2019,60,FEET,40.6,DEGREES F,,
06/30/2019,0,FEET,76.6,DEGREES F,,
06/30/2019,5,FEET,76.4,DEGREES F,,
06/30/2019,10,FEET,72.5,DEGREES F,,
06/30/2019,15,FEET,63.3,DEGREES F,,
06/30/2019,20,FEET,54.5,DEGREES F,,
06/30/2019,25,FEET,47.8,DEGREES F,,
06/30/2019,30,FEET,44.6,DEGREES F,,
06/30/2019,35,FEET,43.8,DEGREES F,,
06/30/2019,40,FEET,43.1,DEGREES F,,
06/30/2019,45,FEET,42.8,DEGREES F,,
06/30/2019,50,FEET,42.4,DEGREES F,,
06/30/2019,55,FEET,42.2,DEGREES F,,
06/30/2019,60,FEET,42.2,DEGREES F,,
07/27/2019,0,FEET,77.7,DEGREES F,,
07/27/2019,5,FEET,77.5,DEGREES F,,
07/27/2019,10,FEET,77.5,DEGREES F,,
07/27/2019,15,FEET,68.3,DEGREES F,,
07/27/2019,20,FEET,57,DEGREES F,,
07/27/2019,25,FEET,49.8,DEGREES F,,
07/27/2019,30,FEET,45.6,DEGREES F,,
07/27/2019,35,FEET,44.2,DEGREES F,,
07/27/2019,40,FEET,43.7,DEGREES F,,
07/27/2019,45,FEET,43.1,DEGREES F,,
07/27/2019,50,FEET,42.8,DEGREES F,,
07/27/2019,55,FEET,42.6,DEGREES F,,
07/27/2019,60,FEET,42.4,DEGREES F,,
08/20/2019,0,FEET,75.3,DEGREES F,,
08/20/2019,5,FEET,75,DEGREES F,,
08/20/2019,10,FEET,74.4,DEGREES F,,
08/20/2019,15,FEET,70.7,DEGREES F,,
08/20/2019,20,FEET,58.8,DEGREES F,,
08/20/2019,25,FEET,51.4,DEGREES F,,
08/20/2019,30,FEET,46.4,DEGREES F,,
08/20/2019,35,FEET,44.6,DEGREES F,,
08/20/2019,40,FEET,43.7,DEGREES F,,
08/20/2019,45,FEET,43.3,DEGREES F,,
08/20/2019,50,FEET,42.8,DEGREES F,,
08/20/2019,55,FEET,42.6,DEGREES F,,
08/20/2019,60,FEET,42.6,DEGREES F,,
04/02/2020,0,FEET,45.3,DEGREES F,,
04/02/2020,5,FEET,43.1,DEGREES F,,
04/02/2020,10,FEET,42.2,DEGREES F,,
04/02/2020,15,FEET,41.9,DEGREES F,,
04/02/2020,20,FEET,41.7,DEGREES F,,
04/02/2020,25,FEET,41.5,DEGREES F,,
04/02/2020,30,FEET,41.3,DEGREES F,,
04/02/2020,35,FEET,41,DEGREES F,,
04/02/2020,40,FEET,40.4,DEGREES F,,
04/02/2020,45,FEET,40.4,DEGREES F,,
04/02/2020,50,FEET,40.4,DEGREES F,,
04/02/2020,55,FEET,40.4,DEGREES F,,
04/02/2020,60,FEET,40.4,DEGREES F,,
06/30/2020,0,FEET,79.5,DEGREES F,,
06/30/2020,5,FEET,78.6,DEGREES F,,
06/30/2020,10,FEET,76,DEGREES F,,
06/30/2020,15,FEET,66.2,DEGREES F,,
06/30/2020,20,FEET,55.7,DEGREES F,,
06/30/2020,25,FEET,51.6,DEGREES F,,
06/30/2020,30,FEET,48.9,DEGREES F,,
06/30/2020,35,FEET,47.6,DEGREES F,,
06/30/2020,40,FEET,46.9,DEGREES F,,
06/30/2020,45,FEET,46.4,DEGREES F,,
06/30/2020,50,FEET,46,DEGREES F,,
06/30/2020,55,FEET,45.6,DEGREES F,,
06/30/2020,60,FEET,45.3,DEGREES F,,
07/29/2020,0,FEET,80.9,DEGREES F,,
07/29/2020,5,FEET,80.6,DEGREES F,,
07/29/2020,10,FEET,78.8,DEGREES F,,
07/29/2020,15,FEET,71.7,DEGREES F,,
07/29/2020,20,FEET,58.4,DEGREES F,,
07/29/2020,25,FEET,53.4,DEGREES F,,
07/29/2020,30,FEET,50,DEGREES F,,
07/29/2020,35,FEET,48.9,DEGREES F,,
07/29/2020,40,FEET,47.3,DEGREES F,,
07/29/2020,45,FEET,46.7,DEGREES F,,
07/29/2020,50,FEET,45.8,DEGREES F,,
07/29/2020,55,FEET,45.5,DEGREES F,,
07/29/2020,60,FEET,45.3,DEGREES F,,
08/19/2020,0,FEET,77.7,DEGREES F,,
08/19/2020,5,FEET,77,DEGREES F,,
08/19/2020,10,FEET,75.9,DEGREES F,,
08/19/2020,15,FEET,72.8,DEGREES F,,
08/19/2020,20,FEET,69,DEGREES F,,
08/19/2020,25,FEET,53.6,DEGREES F,,
08/19/2020,30,FEET,50,DEGREES F,,
08/19/2020,35,FEET,48.2,DEGREES F,,
08/19/2020,40,FEET,47.3,DEGREES F,,
08/19/2020,45,FEET,46.9,DEGREES F,,
08/19/2020,50,FEET,45.8,DEGREES F,,
08/19/2020,55,FEET,45.6,DEGREES F,,
08/19/2020,60,FEET,45.5,DEGREES F,,



Start Date,Fieldwork Comment
03/08/1978,Migrated from EPA STORET Legacy Database- originally reported by Wisconsin DNR    
04/26/1978,Migrated from EPA STORET Legacy Database- originally reported by Wisconsin DNR    
07/24/1978,Migrated from EPA STORET Legacy Database- originally reported by Wisconsin DNR    
10/24/1978,Migrated from EPA STORET Legacy Database- originally reported by Wisconsin DNR    
08/06/1979,Migrated from EPA STORET Legacy Database- originally reported by Wisconsin DNR    
07/19/1994,water    
07/25/1994,water    
08/15/1994,water    
06/12/1995,little pigeon lake  manitowoc co    
03/14/1996,NPS APPRAISAL PIGEON RIVER NPS LAKES    
05/05/2004,DEEP SPOT - BOTTOM    
05/05/2004,DEEP SPOT - SURFACE    
06/17/2004,DEEP SPOT - SURFACE    
08/16/2004,DEEP SPOT - SURFACE    
11/11/2004,DEEP SPOT - SURFACE    
07/05/2005,DEEP HOLE    
08/08/2005,Clear
08/22/2005,SITE 1-DEEP HOLE - VAN DORN SAMPLE    
09/19/2005,DEEP HOLE    
05/17/2006,DEEPEST PART    
06/12/2006,DEEPEST PART - SITE #1    
07/31/2006,DEEPEST PART    
09/21/2006,DEEPEST PART    
05/25/2007,Clear - Temp 64- wind NE 7MPH
07/16/2007,Cloudy - temp 67- wind SE 2-3MPH
06/19/2008,Clear- temp - 60
08/27/2008,Clear and sunny- calm wind
06/23/2009,Clear- temp - 79
07/24/2009,Clear- temp - 66
06/29/2010,Site 1.  clear and calm.  Bill Pautz assisted. Site 2 Bill Pautz assisted.  
07/23/2010,Site 1. Overcast wind sw 7-9mph- heavy algae bloom.  Rick Entringer also participated.   
08/24/2010,Site 1
Mostly sunny wind calm 2-5 mph.
Data collected to depth of 51 feet.   Only space for 15 records.
08/27/2014,GPS #2
08/27/2014,GPS #3
08/27/2014,Site #1  
04/21/2019,Partly Cloudy. Windy the past few days. Rain 4/18-19. 




Start Date,Group Name,Project Name
03/08/1978,Data Collectors,Migrated from STORET Legacy
04/26/1978,Data Collectors,Migrated from STORET Legacy
07/24/1978,Data Collectors,Migrated from STORET Legacy
10/24/1978,Data Collectors,Migrated from STORET Legacy
08/06/1979,Data Collectors,Migrated from STORET Legacy
01/06/1994,Data Collectors,BASIC AGREEMENT 1988 (1895 fieldwork events)
06/06/1994,Toni Pontar,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/20/1994,Toni Pontar,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/19/1994,Data Collectors,LAKE MANAGEMENT PROJ - 1994
07/25/1994,Data Collectors,LAKE MANAGEMENT PROJ - 1994
07/25/1994,Data Collectors,LAKE MANAGEMENT PROJECTS
08/15/1994,Data Collectors,LAKE MANAGEMENT PROJ - 1994
08/15/1994,Data Collectors,LAKE MANAGEMENT PROJECTS
01/23/1995,Data Collectors,LAKE MANAGEMENT PROJECTS
06/12/1995,Data Collectors,LAKE MANAGEMENT PROJ - 1994
06/12/1995,Data Collectors,LAKE MANAGEMENT PROJECTS
03/14/1996,Data Collectors,NONPOINT SOURCE
05/06/1996,Data Collectors,NONPOINT SOURCE
06/19/1996,Data Collectors,NONPOINT SOURCE
07/11/1996,Data Collectors,NONPOINT SOURCE
08/26/1996,Data Collectors,NONPOINT SOURCE
05/05/2004,Mary Gansberg,TOWN OF LIBERTY: Pigeon Lake Water Quality + APM Study
06/17/2004,Mary Gansberg,TOWN OF LIBERTY: Pigeon Lake Water Quality + APM Study
08/16/2004,Mary Gansberg,TOWN OF LIBERTY: Pigeon Lake Water Quality + APM Study
11/11/2004,Mary Gansberg,TOWN OF LIBERTY: Pigeon Lake Water Quality + APM Study
07/05/2005,Data Collectors,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/08/2005,Jack Clarke- Julian Jetzer- John Kocourek,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/22/2005,Toni Pontar,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
09/19/2005,Data Collectors,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
05/17/2006,Data Collectors,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/12/2006,Data Collectors,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/31/2006,Data Collectors,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
09/21/2006,Data Collectors,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
05/25/2007,Jack Clarke- Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/16/2007,Jack Clarke,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/16/2007,Jack Clarke- Julian Jetzer- Toni Pontar,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
09/23/2007,Jack Clarke,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/19/2008,Jack Clarke,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/19/2008,Jack Clarke- Julian Jetzer- John Kocourek,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/18/2008,Jack Clarke,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/27/2008,Jack Clarke,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/27/2008,Jack Clarke- Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
05/29/2009,Jack Clarke,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/23/2009,Jack Clarke- Julian Jetzer- John Kocourek,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/23/2009,Julian Jetzer- John Kocourek,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/23/2009,Data Collectors,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/24/2009,Julian Jetzer- John Kocourek,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
05/10/2010,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/22/2010,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/29/2010,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/21/2010,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/23/2010,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/23/2010,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/24/2010,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
05/29/2011,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/23/2011,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/20/2011,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/26/2011,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/26/2012,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/30/2012,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/27/2012,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
04/25/2013,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
05/26/2013,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/20/2013,Julian Jetzer,
07/24/2013,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/26/2013,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
05/19/2014,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/27/2014,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/27/2014,Julian Jetzer,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
04/11/2015,Data Collectors,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/26/2015,nathan franzene,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/28/2015,nathan franzene,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/29/2015,nathan franzene,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/26/2015,nathan franzene,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/06/2015,nathan franzene,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/31/2015,nathan franzene,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
03/25/2016,nathan franzene,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
05/23/2016,nathan franzene,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/26/2016,nathan franzene,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/24/2016,nathan franzene,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
09/03/2016,nathan franzene,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
09/05/2016,nathan franzene,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
09/05/2016,nathan franzene,Citizen Lake Monitoring Network QA/QC - 2016
04/09/2017,nathan franzene,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
04/30/2017,Jerry Gospodarek,Herbicide Concentration Monitoring
04/30/2017,Jerry Gospodarek,PIGEON LAKE OF MANITOWOC COUNTY INC: Pigeon Lake AIS Control + Prevention Project
05/02/2017,Jerry Gospodarek,Herbicide Concentration Monitoring
05/02/2017,Jerry Gospodarek,PIGEON LAKE OF MANITOWOC COUNTY INC: Pigeon Lake AIS Control + Prevention Project
05/04/2017,Jerry Gospodarek,Herbicide Concentration Monitoring
05/04/2017,Jerry Gospodarek,PIGEON LAKE OF MANITOWOC COUNTY INC: Pigeon Lake AIS Control + Prevention Project
05/06/2017,Jerry Gospodarek,Herbicide Concentration Monitoring
05/06/2017,Jerry Gospodarek,PIGEON LAKE OF MANITOWOC COUNTY INC: Pigeon Lake AIS Control + Prevention Project
05/13/2017,Jerry Gospodarek,Herbicide Concentration Monitoring
05/13/2017,Jerry Gospodarek,PIGEON LAKE OF MANITOWOC COUNTY INC: Pigeon Lake AIS Control + Prevention Project
05/20/2017,Jerry Gospodarek,Herbicide Concentration Monitoring
05/20/2017,Jerry Gospodarek,PIGEON LAKE OF MANITOWOC COUNTY INC: Pigeon Lake AIS Control + Prevention Project
05/27/2017,Jerry Gospodarek,Herbicide Concentration Monitoring
05/27/2017,Jerry Gospodarek,PIGEON LAKE OF MANITOWOC COUNTY INC: Pigeon Lake AIS Control + Prevention Project
06/03/2017,Jerry Gospodarek,Herbicide Concentration Monitoring
06/03/2017,Jerry Gospodarek,PIGEON LAKE OF MANITOWOC COUNTY INC: Pigeon Lake AIS Control + Prevention Project
06/17/2017,Jerry Gospodarek,Herbicide Concentration Monitoring
06/17/2017,Jerry Gospodarek,PIGEON LAKE OF MANITOWOC COUNTY INC: Pigeon Lake AIS Control + Prevention Project
06/25/2017,nathan franzene,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/15/2017,Jerry Gospodarek,Herbicide Concentration Monitoring
07/15/2017,Jerry Gospodarek,PIGEON LAKE OF MANITOWOC COUNTY INC: Pigeon Lake AIS Control + Prevention Project
07/27/2017,nathan franzene,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/12/2017,Jerry Gospodarek,Herbicide Concentration Monitoring
08/12/2017,Jerry Gospodarek,PIGEON LAKE OF MANITOWOC COUNTY INC: Pigeon Lake AIS Control + Prevention Project
09/02/2017,nathan franzene,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
04/19/2018,nathan franzene,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/23/2018,Dave Koplin,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/21/2018,Dave Koplin,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/25/2018,Dave Koplin,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
04/21/2019,Dave Koplin,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/30/2019,Dave Koplin,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/27/2019,Dave Koplan,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/27/2019,Dave Koplin,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/20/2019,Dave Koplan,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/20/2019,Dave Koplin,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
04/02/2020,Dave Koplin,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/30/2020,Dave Koplan,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
06/30/2020,Dave Koplin,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/29/2020,Dave Koplan,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
07/29/2020,Dave Koplin,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/19/2020,Dave Koplan,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
08/19/2020,Dave Koplin,Citizen Lake Monitoring - Water Quality - Pigeon Lake; Deepest Part
