Lake Water Quality Report - 1950 to 2020


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Connors Lake,Sawyer,2275100,NO,58,,583204,CE,DRAINAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
06/27/2015,5,FEET,73.9,DEGREES F,8.77,MG/L
06/27/2015,10,FEET,70.4,DEGREES F,8.01,MG/L
06/27/2015,15,FEET,67.4,DEGREES F,7.13,MG/L
06/27/2015,20,FEET,58.5,DEGREES F,5.72,MG/L
06/27/2015,25,FEET,53.1,DEGREES F,5.81,MG/L
06/27/2015,30,FEET,50.8,DEGREES F,5.62,MG/L
06/27/2015,35,FEET,47.3,DEGREES F,5.94,MG/L
06/27/2015,40,FEET,46.5,DEGREES F,6.1,MG/L
06/27/2015,45,FEET,45.2,DEGREES F,6.16,MG/L
06/27/2015,50,FEET,44.5,DEGREES F,6.04,MG/L
06/27/2015,55,FEET,44,DEGREES F,5.44,MG/L
06/27/2015,60,FEET,43.7,DEGREES F,5.15,MG/L
06/27/2015,65,FEET,43.5,DEGREES F,4.8,MG/L
06/27/2015,70,FEET,43.3,DEGREES F,4.46,MG/L
06/27/2015,75,FEET,43.2,DEGREES F,.13,MG/L
06/27/2015,80,FEET,43.1,DEGREES F,.1,MG/L
07/17/2015,5,FEET,75.5,DEGREES F,8.56,MG/L
07/17/2015,10,FEET,74.8,DEGREES F,8.31,MG/L
07/17/2015,15,FEET,68.6,DEGREES F,5.08,MG/L
07/17/2015,20,FEET,63.4,DEGREES F,3.63,MG/L
07/17/2015,25,FEET,54.2,DEGREES F,4.41,MG/L
07/17/2015,30,FEET,51.6,DEGREES F,4.99,MG/L
07/17/2015,35,FEET,47.8,DEGREES F,5.22,MG/L
07/17/2015,40,FEET,46.8,DEGREES F,4.89,MG/L
07/17/2015,45,FEET,46,DEGREES F,5.28,MG/L
07/17/2015,50,FEET,44.9,DEGREES F,5.06,MG/L
07/17/2015,55,FEET,44.2,DEGREES F,4.23,MG/L
07/17/2015,60,FEET,43.8,DEGREES F,3.6,MG/L
07/17/2015,65,FEET,43.7,DEGREES F,3.18,MG/L
07/17/2015,70,FEET,43.6,DEGREES F,2.8,MG/L
07/17/2015,75,FEET,43.3,DEGREES F,.6,MG/L
07/17/2015,80,FEET,43.2,DEGREES F,.1,MG/L
07/30/2015,0,FEET,74.8,DEGREES F,7.83,MG/L
07/30/2015,5,FEET,74.9,DEGREES F,7.78,MG/L
07/30/2015,10,FEET,74.9,DEGREES F,7.68,MG/L
07/30/2015,15,FEET,72.8,DEGREES F,5.83,MG/L
07/30/2015,20,FEET,62.3,DEGREES F,2.19,MG/L
07/30/2015,25,FEET,53,DEGREES F,3.55,MG/L
07/30/2015,30,FEET,50.1,DEGREES F,3.98,MG/L
07/30/2015,35,FEET,47.8,DEGREES F,4.29,MG/L
07/30/2015,40,FEET,46.7,DEGREES F,4.48,MG/L
07/30/2015,45,FEET,45.6,DEGREES F,4.9,MG/L
07/30/2015,50,FEET,45,DEGREES F,4.7,MG/L
07/30/2015,55,FEET,44.5,DEGREES F,4.04,MG/L
07/30/2015,60,FEET,44.2,DEGREES F,3.73,MG/L
07/30/2015,65,FEET,43.7,DEGREES F,3.72,MG/L
07/30/2015,70,FEET,43.5,DEGREES F,2.77,MG/L
07/30/2015,75,FEET,43.4,DEGREES F,2.23,MG/L
07/30/2015,80,FEET,43.4,DEGREES F,1.02,MG/L
08/26/2015,0,FEET,65.4,DEGREES F,8.14,MG/L
08/26/2015,5,FEET,65.5,DEGREES F,7.93,MG/L
08/26/2015,10,FEET,65.6,DEGREES F,7.81,MG/L
08/26/2015,15,FEET,65.6,DEGREES F,7.77,MG/L
08/26/2015,20,FEET,54.4,DEGREES F,2.27,MG/L
08/26/2015,25,FEET,49.5,DEGREES F,3.36,MG/L
08/26/2015,30,FEET,47.9,DEGREES F,3.25,MG/L
08/26/2015,35,FEET,47,DEGREES F,3.32,MG/L
08/26/2015,40,FEET,45.4,DEGREES F,3.98,MG/L
08/26/2015,45,FEET,44.7,DEGREES F,3.04,MG/L
08/26/2015,50,FEET,45,DEGREES F,3.85,MG/L
08/26/2015,55,FEET,44.1,DEGREES F,2.78,MG/L
08/26/2015,60,FEET,43.8,DEGREES F,1.77,MG/L
08/26/2015,65,FEET,43.6,DEGREES F,.87,MG/L
08/26/2015,70,FEET,43.4,DEGREES F,.32,MG/L
08/26/2015,75,FEET,43.5,DEGREES F,.08,MG/L
08/26/2015,80,FEET,43.4,DEGREES F,.06,MG/L
09/18/2015,0,FEET,68.1,DEGREES F,8.33,MG/L
09/18/2015,5,FEET,67.7,DEGREES F,8.31,MG/L
09/18/2015,10,FEET,67.6,DEGREES F,8.21,MG/L
09/18/2015,15,FEET,67.5,DEGREES F,8.13,MG/L
09/18/2015,20,FEET,55.7,DEGREES F,.86,MG/L
09/18/2015,25,FEET,50.8,DEGREES F,1.8,MG/L
09/18/2015,30,FEET,48.4,DEGREES F,2.41,MG/L
09/18/2015,35,FEET,47.2,DEGREES F,2.32,MG/L
09/18/2015,40,FEET,46.7,DEGREES F,2.38,MG/L
09/18/2015,45,FEET,45.5,DEGREES F,2.86,MG/L
09/18/2015,50,FEET,44.8,DEGREES F,2.38,MG/L
09/18/2015,55,FEET,44.4,DEGREES F,2.02,MG/L
09/18/2015,60,FEET,44.2,DEGREES F,1.55,MG/L
09/18/2015,65,FEET,44,DEGREES F,.65,MG/L
09/18/2015,70,FEET,43.7,DEGREES F,.11,MG/L
09/18/2015,75,FEET,43.7,DEGREES F,.08,MG/L
09/18/2015,80,FEET,43.7,DEGREES F,.06,MG/L
05/06/2016,0,FEET,52.5,DEGREES F,11.26,MG/L
05/06/2016,5,FEET,51.7,DEGREES F,11.43,MG/L
05/06/2016,10,FEET,50.2,DEGREES F,11.19,MG/L
05/06/2016,15,FEET,49.1,DEGREES F,11.13,MG/L
05/06/2016,20,FEET,48.8,DEGREES F,11.13,MG/L
05/06/2016,25,FEET,48,DEGREES F,10.97,MG/L
05/06/2016,30,FEET,47.6,DEGREES F,10.93,MG/L
05/06/2016,35,FEET,46.9,DEGREES F,10.84,MG/L
05/06/2016,40,FEET,46.5,DEGREES F,10.71,MG/L
05/06/2016,45,FEET,45.4,DEGREES F,10.58,MG/L
05/06/2016,50,FEET,45.4,DEGREES F,10.51,MG/L
05/06/2016,55,FEET,45.2,DEGREES F,10.49,MG/L
05/06/2016,60,FEET,44.9,DEGREES F,10.42,MG/L
05/06/2016,65,FEET,44,DEGREES F,10.2,MG/L
05/06/2016,70,FEET,43.5,DEGREES F,9.98,MG/L
05/06/2016,75,FEET,43.2,DEGREES F,9.97,MG/L
05/06/2016,80,FEET,43,DEGREES F,8.88,MG/L
05/21/2016,0,FEET,63.7,DEGREES F,9.85,MG/L
05/21/2016,5,FEET,63.7,DEGREES F,9.85,MG/L
05/21/2016,10,FEET,58.6,DEGREES F,10.29,MG/L
05/21/2016,15,FEET,55.1,DEGREES F,10.2,MG/L
05/21/2016,20,FEET,51.9,DEGREES F,9.61,MG/L
05/21/2016,25,FEET,49.2,DEGREES F,9.4,MG/L
05/21/2016,30,FEET,48,DEGREES F,9.41,MG/L
05/21/2016,35,FEET,47.1,DEGREES F,9.57,MG/L
05/21/2016,40,FEET,46.3,DEGREES F,9.4,MG/L
05/21/2016,45,FEET,45.9,DEGREES F,9.48,MG/L
05/21/2016,50,FEET,45.5,DEGREES F,9.46,MG/L
05/21/2016,55,FEET,45.2,DEGREES F,9.38,MG/L
05/21/2016,60,FEET,44.9,DEGREES F,9.32,MG/L
05/21/2016,65,FEET,44.6,DEGREES F,8.84,MG/L
05/21/2016,70,FEET,44.2,DEGREES F,8.54,MG/L
05/21/2016,75,FEET,44,DEGREES F,8.29,MG/L
05/21/2016,80,FEET,43.9,DEGREES F,3.6,MG/L
06/18/2016,0,FEET,75.5,DEGREES F,8.75,MG/L
06/18/2016,5,FEET,73.6,DEGREES F,8.57,MG/L
06/18/2016,10,FEET,70.4,DEGREES F,8.37,MG/L
06/18/2016,15,FEET,62.1,DEGREES F,7.16,MG/L
06/18/2016,20,FEET,55.5,DEGREES F,7.24,MG/L
06/18/2016,25,FEET,51.7,DEGREES F,7.56,MG/L
06/18/2016,30,FEET,49.4,DEGREES F,7.61,MG/L
06/18/2016,35,FEET,47.4,DEGREES F,8.09,MG/L
06/18/2016,40,FEET,46.1,DEGREES F,7.83,MG/L
06/18/2016,45,FEET,45.7,DEGREES F,7.89,MG/L
06/18/2016,50,FEET,40.52,DEGREES F,7.52,MG/L
06/18/2016,55,FEET,44.7,DEGREES F,7.04,MG/L
06/18/2016,60,FEET,44.5,DEGREES F,6.66,MG/L
06/18/2016,65,FEET,44.3,DEGREES F,6.1,MG/L
06/18/2016,70,FEET,44.1,DEGREES F,5.72,MG/L
06/18/2016,75,FEET,44.1,DEGREES F,5.28,MG/L
06/18/2016,80,FEET,42.1,DEGREES F,2.91,MG/L
07/03/2016,0,FEET,73.4,DEGREES F,8.48,MG/L
07/03/2016,5,FEET,71.8,DEGREES F,8.19,MG/L
07/03/2016,10,FEET,71.7,DEGREES F,8.17,MG/L
07/03/2016,15,FEET,70.7,DEGREES F,7.35,MG/L
07/03/2016,20,FEET,68.9,DEGREES F,5.91,MG/L
07/03/2016,25,FEET,52.1,DEGREES F,6.56,MG/L
07/03/2016,30,FEET,49.2,DEGREES F,6.8,MG/L
07/03/2016,35,FEET,47.3,DEGREES F,6.79,MG/L
07/03/2016,40,FEET,46.4,DEGREES F,6.88,MG/L
07/03/2016,45,FEET,45.8,DEGREES F,6.82,MG/L
07/03/2016,50,FEET,45.2,DEGREES F,6.54,MG/L
07/03/2016,55,FEET,44.9,DEGREES F,6.3,MG/L
07/15/2016,0,FEET,75,DEGREES F,7.95,MG/L
07/15/2016,5,FEET,70.6,DEGREES F,7.93,MG/L
07/15/2016,10,FEET,70.8,DEGREES F,7.83,MG/L
07/15/2016,15,FEET,70.8,DEGREES F,7.73,MG/L
07/15/2016,20,FEET,62.9,DEGREES F,4.8,MG/L
07/15/2016,25,FEET,53.5,DEGREES F,5.12,MG/L
07/15/2016,30,FEET,50.7,DEGREES F,5.98,MG/L
07/15/2016,35,FEET,49.3,DEGREES F,5.98,MG/L
07/15/2016,40,FEET,47.9,DEGREES F,6,MG/L
07/15/2016,45,FEET,47,DEGREES F,5.75,MG/L
07/15/2016,50,FEET,46.1,DEGREES F,5.74,MG/L
07/15/2016,55,FEET,45.6,DEGREES F,5.52,MG/L
07/15/2016,60,FEET,45.1,DEGREES F,4.85,MG/L
07/15/2016,65,FEET,46.2,DEGREES F,4.66,MG/L
07/15/2016,70,FEET,45.3,DEGREES F,4.1,MG/L
07/15/2016,75,FEET,45.3,DEGREES F,.73,MG/L
07/15/2016,80,FEET,45.1,DEGREES F,.25,MG/L
07/25/2016,0,FEET,78.4,DEGREES F,8.21,MG/L
07/25/2016,5,FEET,78.3,DEGREES F,8.18,MG/L
07/25/2016,10,FEET,77.8,DEGREES F,8.05,MG/L
07/25/2016,15,FEET,71.1,DEGREES F,6.17,MG/L
07/25/2016,20,FEET,63.8,DEGREES F,4.09,MG/L
07/25/2016,25,FEET,55.5,DEGREES F,4.31,MG/L
07/25/2016,30,FEET,50.7,DEGREES F,5.22,MG/L
07/25/2016,35,FEET,48,DEGREES F,5.8,MG/L
07/25/2016,40,FEET,46.9,DEGREES F,5.17,MG/L
07/25/2016,45,FEET,46,DEGREES F,5.51,MG/L
07/25/2016,50,FEET,45.4,DEGREES F,5.46,MG/L
07/25/2016,55,FEET,44.9,DEGREES F,4.58,MG/L
07/25/2016,60,FEET,44.6,DEGREES F,3.83,MG/L
07/25/2016,65,FEET,44.4,DEGREES F,3.34,MG/L
07/25/2016,70,FEET,44.4,DEGREES F,.09,MG/L
07/25/2016,75,FEET,44.4,DEGREES F,.04,MG/L
07/25/2016,80,FEET,44.4,DEGREES F,.96,MG/L
07/31/2016,0,FEET,76.7,DEGREES F,8.3,MG/L
07/31/2016,5,FEET,75.5,DEGREES F,8.32,MG/L
07/31/2016,10,FEET,75,DEGREES F,7.86,MG/L
07/31/2016,15,FEET,73.3,DEGREES F,5.52,MG/L
07/31/2016,20,FEET,62.1,DEGREES F,3.12,MG/L
07/31/2016,25,FEET,53,DEGREES F,4.22,MG/L
07/31/2016,30,FEET,50,DEGREES F,4.89,MG/L
07/31/2016,35,FEET,48.5,DEGREES F,4.69,MG/L
07/31/2016,40,FEET,47.4,DEGREES F,4.91,MG/L
07/31/2016,45,FEET,46.5,DEGREES F,5.2,MG/L
07/31/2016,50,FEET,45.7,DEGREES F,4.97,MG/L
07/31/2016,55,FEET,45.3,DEGREES F,4.54,MG/L
07/31/2016,60,FEET,45,DEGREES F,3.85,MG/L
07/31/2016,65,FEET,44.5,DEGREES F,2.77,MG/L
07/31/2016,70,FEET,44.4,DEGREES F,2,MG/L
07/31/2016,75,FEET,44.1,DEGREES F,.1,MG/L
07/31/2016,80,FEET,44.2,DEGREES F,.05,MG/L
08/24/2016,0,FEET,72.3,DEGREES F,7.85,MG/L
08/24/2016,5,FEET,72.5,DEGREES F,7.82,MG/L
08/24/2016,10,FEET,72.5,DEGREES F,7.78,MG/L
08/24/2016,15,FEET,72.4,DEGREES F,7.61,MG/L
08/24/2016,20,FEET,64.4,DEGREES F,.72,MG/L
08/24/2016,25,FEET,55.1,DEGREES F,2.31,MG/L
08/24/2016,30,FEET,50.1,DEGREES F,3.93,MG/L
08/24/2016,35,FEET,47.9,DEGREES F,4.2,MG/L
08/24/2016,40,FEET,47,DEGREES F,3.97,MG/L
08/24/2016,45,FEET,46.2,DEGREES F,4.16,MG/L
08/24/2016,50,FEET,45.4,DEGREES F,3.71,MG/L
08/24/2016,55,FEET,45,DEGREES F,3.1,MG/L
08/24/2016,60,FEET,44.8,DEGREES F,1.93,MG/L
08/24/2016,65,FEET,44.6,DEGREES F,1.28,MG/L
08/24/2016,70,FEET,44.4,DEGREES F,.6,MG/L
08/24/2016,75,FEET,44.4,DEGREES F,.07,MG/L
08/24/2016,80,FEET,44.3,DEGREES F,.01,MG/L
09/11/2016,0,FEET,68.8,DEGREES F,8.38,MG/L
09/11/2016,5,FEET,69.1,DEGREES F,8.19,MG/L
09/11/2016,10,FEET,69.2,DEGREES F,8.12,MG/L
09/11/2016,15,FEET,69.3,DEGREES F,8.08,MG/L
09/11/2016,20,FEET,69.3,DEGREES F,8.01,MG/L
09/11/2016,25,FEET,69,DEGREES F,7.78,MG/L
09/11/2016,30,FEET,49.4,DEGREES F,2.43,MG/L
09/11/2016,35,FEET,51.4,DEGREES F,2.99,MG/L
09/11/2016,40,FEET,49.3,DEGREES F,3.24,MG/L
09/11/2016,45,FEET,47.3,DEGREES F,3.11,MG/L
09/11/2016,50,FEET,48.3,DEGREES F,2.52,MG/L
09/11/2016,55,FEET,46.5,DEGREES F,3.43,MG/L
09/11/2016,60,FEET,45.4,DEGREES F,2.9,MG/L
09/11/2016,65,FEET,44.9,DEGREES F,1.78,MG/L
09/11/2016,70,FEET,45.7,DEGREES F,2.6,MG/L
09/11/2016,75,FEET,45.1,DEGREES F,1.9,MG/L
09/20/2016,0,FEET,66.2,DEGREES F,8.59,MG/L
09/20/2016,5,FEET,66.5,DEGREES F,8.45,MG/L
09/20/2016,10,FEET,66.4,DEGREES F,8.15,MG/L
09/20/2016,15,FEET,66.4,DEGREES F,8,MG/L
09/20/2016,20,FEET,66.4,DEGREES F,7.79,MG/L
09/20/2016,25,FEET,56.7,DEGREES F,.5,MG/L
09/20/2016,30,FEET,50.4,DEGREES F,2.42,MG/L
09/20/2016,35,FEET,47.9,DEGREES F,3.01,MG/L
09/20/2016,40,FEET,47.2,DEGREES F,2.81,MG/L
09/20/2016,45,FEET,46.4,DEGREES F,3,MG/L
09/20/2016,50,FEET,45.8,DEGREES F,2.72,MG/L
09/20/2016,55,FEET,45.4,DEGREES F,1.87,MG/L
09/20/2016,60,FEET,44.9,DEGREES F,.68,MG/L
09/20/2016,65,FEET,44.7,DEGREES F,.1,MG/L
09/20/2016,70,FEET,44.5,DEGREES F,.05,MG/L
09/20/2016,75,FEET,44.4,DEGREES F,.03,MG/L
09/20/2016,80,FEET,44.4,DEGREES F,.02,MG/L
05/10/2017,0,FEET,53.9,DEGREES F,10.46,MG/L
05/10/2017,5,FEET,53,DEGREES F,10.56,MG/L
05/10/2017,10,FEET,51.7,DEGREES F,10.47,MG/L
05/10/2017,15,FEET,50.2,DEGREES F,10.27,MG/L
05/10/2017,20,FEET,49.5,DEGREES F,10.13,MG/L
05/10/2017,25,FEET,48.5,DEGREES F,9.97,MG/L
05/10/2017,30,FEET,47.8,DEGREES F,9.89,MG/L
05/10/2017,35,FEET,47.6,DEGREES F,9.87,MG/L
05/10/2017,40,FEET,47.1,DEGREES F,9.8,MG/L
05/10/2017,45,FEET,46.7,DEGREES F,9.72,MG/L
05/10/2017,50,FEET,46.5,DEGREES F,9.66,MG/L
05/10/2017,55,FEET,46.4,DEGREES F,9.67,MG/L
05/10/2017,60,FEET,46.1,DEGREES F,9.6,MG/L
05/10/2017,65,FEET,45.8,DEGREES F,9.57,MG/L
05/10/2017,70,FEET,45.5,DEGREES F,9.38,MG/L
05/10/2017,75,FEET,45.4,DEGREES F,9.14,MG/L
05/10/2017,80,FEET,45.1,DEGREES F,7.73,MG/L
06/15/2017,0,FEET,70.8,DEGREES F,8.29,MG/L
06/15/2017,5,FEET,70.5,DEGREES F,8.29,MG/L
06/15/2017,10,FEET,69.8,DEGREES F,8.04,MG/L
06/15/2017,15,FEET,64,DEGREES F,7.42,MG/L
06/15/2017,20,FEET,58.3,DEGREES F,7.4,MG/L
06/15/2017,25,FEET,54.4,DEGREES F,7.03,MG/L
06/15/2017,30,FEET,50.4,DEGREES F,7.13,MG/L
06/15/2017,35,FEET,49.8,DEGREES F,7.16,MG/L
06/15/2017,40,FEET,48.9,DEGREES F,7.27,MG/L
06/15/2017,45,FEET,48.1,DEGREES F,7.37,MG/L
06/15/2017,50,FEET,47.7,DEGREES F,7.39,MG/L
06/15/2017,55,FEET,47.5,DEGREES F,7.38,MG/L
06/15/2017,60,FEET,47,DEGREES F,7.23,MG/L
06/15/2017,65,FEET,46.7,DEGREES F,7.07,MG/L
06/15/2017,70,FEET,46.5,DEGREES F,7.11,MG/L
06/15/2017,75,FEET,46.4,DEGREES F,7.11,MG/L
06/15/2017,80,FEET,46.4,DEGREES F,7.15,MG/L
07/15/2017,0,FEET,74.9,DEGREES F,8.28,MG/L
07/15/2017,5,FEET,74.9,DEGREES F,8.2,MG/L
07/15/2017,10,FEET,74.3,DEGREES F,8.22,MG/L
07/15/2017,15,FEET,63.8,DEGREES F,3.85,MG/L
07/15/2017,20,FEET,58.8,DEGREES F,4.06,MG/L
07/15/2017,25,FEET,54.8,DEGREES F,4.45,MG/L
07/15/2017,30,FEET,50.9,DEGREES F,5.14,MG/L
07/15/2017,35,FEET,48.7,DEGREES F,5.66,MG/L
07/15/2017,40,FEET,48.1,DEGREES F,5.88,MG/L
07/15/2017,45,FEET,47.5,DEGREES F,5.92,MG/L
07/15/2017,50,FEET,47,DEGREES F,5.5,MG/L
07/15/2017,55,FEET,46.6,DEGREES F,5.42,MG/L
07/15/2017,60,FEET,46.3,DEGREES F,4.48,MG/L
07/15/2017,65,FEET,46,DEGREES F,4.18,MG/L
07/15/2017,70,FEET,46.1,DEGREES F,3.19,MG/L
07/15/2017,75,FEET,45.8,DEGREES F,.39,MG/L
07/15/2017,80,FEET,45.8,DEGREES F,.3,MG/L
07/22/2017,0,FEET,77.1,DEGREES F,8.35,MG/L
07/22/2017,5,FEET,76.5,DEGREES F,8.37,MG/L
07/22/2017,10,FEET,75.4,DEGREES F,8.04,MG/L
07/22/2017,15,FEET,68.4,DEGREES F,4.38,MG/L
07/22/2017,20,FEET,59.4,DEGREES F,3.13,MG/L
07/22/2017,25,FEET,54.3,DEGREES F,4.2,MG/L
07/22/2017,30,FEET,51.8,DEGREES F,4.7,MG/L
07/22/2017,35,FEET,50.2,DEGREES F,5.1,MG/L
07/22/2017,40,FEET,48.9,DEGREES F,5.32,MG/L
07/22/2017,45,FEET,47.9,DEGREES F,5.17,MG/L
07/22/2017,50,FEET,47.2,DEGREES F,5.3,MG/L
07/22/2017,55,FEET,45.7,DEGREES F,4.61,MG/L
07/22/2017,60,FEET,45.3,DEGREES F,3.74,MG/L
07/22/2017,65,FEET,45.1,DEGREES F,3.07,MG/L
07/22/2017,70,FEET,45,DEGREES F,2.57,MG/L
07/22/2017,75,FEET,45.7,DEGREES F,.16,MG/L
07/22/2017,80,FEET,45.8,DEGREES F,.06,MG/L
08/12/2017,1,FEET,70.3,DEGREES F,8.03,MG/L
08/12/2017,5,FEET,70.1,DEGREES F,8.25,MG/L
08/12/2017,10,FEET,69.7,DEGREES F,8.14,MG/L
08/12/2017,15,FEET,69.2,DEGREES F,8.06,MG/L
08/12/2017,20,FEET,64,DEGREES F,1.1,MG/L
08/12/2017,25,FEET,55.5,DEGREES F,2.35,MG/L
08/12/2017,30,FEET,45.9,DEGREES F,3.6,MG/L
08/12/2017,35,FEET,45.3,DEGREES F,4.3,MG/L
08/12/2017,40,FEET,42.5,DEGREES F,4.5,MG/L
08/12/2017,45,FEET,47.8,DEGREES F,4.31,MG/L
08/12/2017,50,FEET,46.8,DEGREES F,3.87,MG/L
08/12/2017,55,FEET,46.4,DEGREES F,3.33,MG/L
08/12/2017,60,FEET,46.2,DEGREES F,2.56,MG/L
08/12/2017,65,FEET,46,DEGREES F,1.26,MG/L
08/12/2017,70,FEET,45.9,DEGREES F,1,MG/L
08/12/2017,75,FEET,45.9,DEGREES F,.69,MG/L
08/12/2017,80,FEET,45.8,DEGREES F,.65,MG/L
08/21/2017,0,FEET,71.9,DEGREES F,8.38,MG/L
08/21/2017,5,FEET,71.6,DEGREES F,8.31,MG/L
08/21/2017,10,FEET,71.4,DEGREES F,8.16,MG/L
08/21/2017,15,FEET,70.5,DEGREES F,7.57,MG/L
08/21/2017,20,FEET,61.8,DEGREES F,.69,MG/L
08/21/2017,25,FEET,55.1,DEGREES F,1.93,MG/L
08/21/2017,30,FEET,51.6,DEGREES F,2.84,MG/L
08/21/2017,35,FEET,49.5,DEGREES F,2.82,MG/L
08/21/2017,40,FEET,48.4,DEGREES F,4,MG/L
08/21/2017,45,FEET,47.6,DEGREES F,4.11,MG/L
08/21/2017,50,FEET,46.9,DEGREES F,3.4,MG/L
08/21/2017,55,FEET,46.4,DEGREES F,2.69,MG/L
08/21/2017,60,FEET,46.2,DEGREES F,2.06,MG/L
08/21/2017,65,FEET,46,DEGREES F,.92,MG/L
08/21/2017,70,FEET,45.6,DEGREES F,.36,MG/L
08/21/2017,75,FEET,45.8,DEGREES F,.15,MG/L
08/21/2017,80,FEET,45.7,DEGREES F,.03,MG/L
05/22/2018,0,FEET,61.1,DEGREES F,10.08,MG/L
05/22/2018,5,FEET,60.3,DEGREES F,10.06,MG/L
05/22/2018,10,FEET,57.7,DEGREES F,10.25,MG/L
05/22/2018,15,FEET,51,DEGREES F,11.22,MG/L
05/22/2018,20,FEET,47,DEGREES F,9.95,MG/L
05/22/2018,25,FEET,44.9,DEGREES F,9.29,MG/L
05/22/2018,30,FEET,43.2,DEGREES F,9.21,MG/L
05/22/2018,35,FEET,42.7,DEGREES F,8.97,MG/L
05/22/2018,40,FEET,42,DEGREES F,8.94,MG/L
05/22/2018,45,FEET,41.6,DEGREES F,8.66,MG/L
05/22/2018,50,FEET,41.1,DEGREES F,8.59,MG/L
05/22/2018,55,FEET,40.7,DEGREES F,7.7,MG/L
05/22/2018,60,FEET,40,DEGREES F,6.52,MG/L
05/22/2018,65,FEET,39.9,DEGREES F,5.91,MG/L
05/22/2018,70,FEET,39.7,DEGREES F,5.62,MG/L
05/22/2018,75,FEET,39.6,DEGREES F,4.7,MG/L
05/22/2018,80,FEET,39.9,DEGREES F,.16,MG/L
05/27/2018,0,FEET,75.3,DEGREES F,9.25,MG/L
05/27/2018,5,FEET,70.6,DEGREES F,9.47,MG/L
05/27/2018,10,FEET,63.2,DEGREES F,10.57,MG/L
05/27/2018,15,FEET,52.8,DEGREES F,9.92,MG/L
05/27/2018,20,FEET,47.7,DEGREES F,9.2,MG/L
05/27/2018,25,FEET,44.9,DEGREES F,8.61,MG/L
05/27/2018,30,FEET,43.7,DEGREES F,8.11,MG/L
05/27/2018,35,FEET,42.8,DEGREES F,8.67,MG/L
05/27/2018,40,FEET,42.2,DEGREES F,8.61,MG/L
05/27/2018,45,FEET,41.7,DEGREES F,8.45,MG/L
05/27/2018,50,FEET,41.3,DEGREES F,8.02,MG/L
05/27/2018,55,FEET,41.1,DEGREES F,7.67,MG/L
05/27/2018,60,FEET,40.6,DEGREES F,6.95,MG/L
05/27/2018,65,FEET,40.5,DEGREES F,6.66,MG/L
05/27/2018,70,FEET,40.3,DEGREES F,6.08,MG/L
05/27/2018,75,FEET,40.1,DEGREES F,5.6,MG/L
05/27/2018,80,FEET,40.2,DEGREES F,1.02,MG/L
06/08/2018,0,FEET,66.7,DEGREES F,8.71,MG/L
06/08/2018,5,FEET,66.9,DEGREES F,8.65,MG/L
06/08/2018,10,FEET,64.9,DEGREES F,8.55,MG/L
06/08/2018,15,FEET,54.8,DEGREES F,9.15,MG/L
06/08/2018,20,FEET,47.6,DEGREES F,8.49,MG/L
06/08/2018,25,FEET,44.9,DEGREES F,7.83,MG/L
06/08/2018,30,FEET,43.9,DEGREES F,7.77,MG/L
06/08/2018,35,FEET,42.7,DEGREES F,7.72,MG/L
06/08/2018,40,FEET,41.9,DEGREES F,7.5,MG/L
06/08/2018,45,FEET,41.4,DEGREES F,7.21,MG/L
06/08/2018,50,FEET,41,DEGREES F,6.7,MG/L
06/08/2018,55,FEET,40.5,DEGREES F,6.35,MG/L
06/08/2018,60,FEET,40.1,DEGREES F,5.32,MG/L
06/08/2018,65,FEET,40,DEGREES F,4.76,MG/L
06/08/2018,70,FEET,39.9,DEGREES F,4.61,MG/L
06/08/2018,75,FEET,39.9,DEGREES F,4.47,MG/L
06/08/2018,80,FEET,40.1,DEGREES F,.14,MG/L
06/23/2018,0,FEET,75.2,DEGREES F,8.76,MG/L
06/23/2018,5,FEET,74.8,DEGREES F,8.71,MG/L
06/23/2018,10,FEET,70.9,DEGREES F,7.82,MG/L
06/23/2018,15,FEET,59.4,DEGREES F,7.9,MG/L
06/23/2018,20,FEET,49.5,DEGREES F,7.37,MG/L
06/23/2018,25,FEET,45.9,DEGREES F,6.67,MG/L
06/23/2018,30,FEET,43.8,DEGREES F,7.59,MG/L
06/23/2018,35,FEET,42.8,DEGREES F,7.07,MG/L
06/23/2018,40,FEET,41.8,DEGREES F,6.57,MG/L
06/23/2018,45,FEET,41.2,DEGREES F,7.01,MG/L
06/23/2018,50,FEET,40.6,DEGREES F,6.09,MG/L
06/23/2018,55,FEET,40.4,DEGREES F,5.51,MG/L
06/23/2018,60,FEET,40.2,DEGREES F,4.96,MG/L
06/23/2018,65,FEET,40.1,DEGREES F,4.43,MG/L
06/23/2018,70,FEET,40,DEGREES F,3.49,MG/L
06/23/2018,75,FEET,40,DEGREES F,2.3,MG/L
06/23/2018,80,FEET,40.2,DEGREES F,.12,MG/L
07/08/2018,0,FEET,74.3,DEGREES F,8.03,MG/L
07/08/2018,5,FEET,74.5,DEGREES F,7.97,MG/L
07/08/2018,10,FEET,74.5,DEGREES F,7.94,MG/L
07/08/2018,15,FEET,68.2,DEGREES F,6.49,MG/L
