Lake Water Quality Report - 1950 to 2020


Lake Name,County Name,Waterbody ID(WBIC),Region Code,County Code,Station Name,Station ID,Geo Region,Lake Type
Fourmile Lake,Oneida,1610800,NO,44,,443098,NE,DRAINAGE



Group Seq No, Start Date, Secchi (Feet),Secchi Hit Bottom?,Secchi (Meters),Chlorophyll(ug/l),Total Phosphorus(ug/l),Secchi TSI,Total Phosphorus TSI,Chlorophyll TSI,Lake Level,Staff Gauge,Appearance,Color,Perception
1,07/25/1979,,,,,,,,,,,,,
8190184,08/10/1993,2.25,NO,0.7,,,65,,,,,,BROWN,3-Enjoyment somewhat impaired (algae)
8190184,08/21/1993,2.25,NO,0.7,,,65,,,,,,BROWN,3-Enjoyment somewhat impaired (algae)
8190184,06/08/1994,4,NO,1.2,,,57,,,,,,BROWN,2-Very minor aesthetic problems
8190184,06/24/1994,4,NO,1.2,,,57,,,,,,BROWN,1-Beautiful, could not be nicer
8190184,07/28/1994,3.5,NO,1.1,,,59,,,HIGH,,,BROWN,2-Very minor aesthetic problems
8190184,08/17/1994,3,NO,0.9,,,61,,,HIGH,,,BROWN,1-Beautiful, could not be nicer
8190184,07/04/1995,4,NO,1.2,,,57,,,NORMAL,,,BROWN,1-Beautiful, could not be nicer
8190184,07/04/1996,4,NO,1.2,,,57,,,HIGH,,,BROWN,1-Beautiful, could not be nicer
8190184,08/10/1996,3.5,NO,1.1,,,59,,,HIGH,,,BROWN,1-Beautiful, could not be nicer
8190184,08/24/1996,3.25,NO,1,,,60,,,HIGH,,,BROWN,1-Beautiful, could not be nicer
34972236,04/10/2012,3.1,NO,0.9,3.26,35,61,56,44,,,,,
72779815,06/05/2012,5,NO,1.5,12.2,27,54,54,54,,,,,
16073539,07/19/2012,4.9,NO,1.5,12,29,54,54,54,,,,,
16073539,08/20/2012,3.2,NO,1,7.03,25,60,53,50,,,,,
34972236,10/29/2012,4.4,NO,1.3,8.85,37,56,56,51,,,,,
87692597,02/14/2013,4,NO,1.2,,23,57,52,,,,,,
41890154,07/07/2014,2.75,NO,0.8,,,63,,,NORMAL,,CLEAR,BROWN,1-Beautiful, could not be nicer
41890154,07/20/2014,3,NO,0.9,,,61,,,NORMAL,,CLEAR,BROWN,1-Beautiful, could not be nicer
41890154,08/13/2014,2.75,NO,0.8,,,63,,,NORMAL,3.8,CLEAR,BROWN,1-Beautiful, could not be nicer
41890154,09/28/2014,2.1,NO,0.6,,,66,,,NORMAL,3.5,CLEAR,BROWN,3-Enjoyment somewhat impaired (algae)
41890154,07/05/2015,2.5,NO,0.8,,,64,,,NORMAL,3,MURKY,BROWN,2-Very minor aesthetic problems
41890154,08/21/2015,2.5,NO,0.8,,,64,,,NORMAL,3,MURKY,BROWN,2-Very minor aesthetic problems
41890154,07/15/2016,2.5,NO,0.8,,,64,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,08/17/2016,3,NO,0.9,,,61,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,09/03/2016,2.75,NO,0.8,,,63,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,09/17/2016,2.25,NO,0.7,,,65,,,HIGH,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,08/04/2017,2,NO,0.6,,,67,,,HIGH,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,08/28/2017,2,NO,0.6,,,67,,,HIGH,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,08/29/2017,2.5,NO,0.8,,,64,,,HIGH,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,09/13/2017,1.5,NO,0.5,,,71,,,HIGH,,MURKY,GREEN,3-Enjoyment somewhat impaired (algae)
41890154,07/06/2018,1.75,NO,0.5,,,69,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,07/14/2018,2,NO,0.6,,,67,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,08/07/2018,2,NO,0.6,,,67,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,08/13/2018,2.5,NO,0.8,,,64,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,08/28/2018,2.5,NO,0.8,,,64,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,08/31/2018,2.5,NO,0.8,,,64,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,04/26/2019,2.5,NO,0.8,,,64,,,HIGH,,CLEAR,BROWN,2-Very minor aesthetic problems
41890154,06/24/2019,2.75,NO,0.8,,,63,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,07/17/2019,3.5,NO,1.1,,,59,,,NORMAL,,CLEAR,BROWN,2-Very minor aesthetic problems
41890154,08/10/2019,3.5,NO,1.1,,,59,,,LOW,,CLEAR,BROWN,2-Very minor aesthetic problems
41890154,08/19/2019,3.5,NO,1.1,,,59,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,08/27/2019,3.5,NO,1.1,,,59,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,09/06/2019,3,NO,0.9,,,61,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,09/14/2019,3,NO,0.9,,,61,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,09/23/2019,3,NO,0.9,,,61,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,06/26/2020,3,NO,0.9,,,61,,,HIGH,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,06/30/2020,2.75,NO,0.8,,,63,,,NORMAL,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,07/10/2020,2.75,,0.8,,,63,,,HIGH,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,08/05/2020,2.75,NO,0.8,,,63,,,HIGH,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,08/20/2020,2.5,NO,0.8,,,64,,,HIGH,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,09/10/2020,2,NO,0.6,,,67,,,HIGH,,MURKY,BROWN,2-Very minor aesthetic problems
41890154,09/18/2020,2.5,NO,0.8,,,64,,,HIGH,,MURKY,BROWN,2-Very minor aesthetic problems



Start Date,Depth,Depth Units,Temperature,Temperature Units,Dissolved Oxygen,Dissolved Oxygen Units
07/25/1979,,,23.5,C,,
04/10/2012,,,8.0,C,10.0,MG/L
06/05/2012,,,13.8,C,1.5,MG/L
07/19/2012,,,15.0,C,0.0,MG/L
08/20/2012,,,14.9,C,0.1,MG/L
10/29/2012,,,7.5,C,10.1,MG/L
02/14/2013,,,1.1,C,0.3,MG/L
07/07/2014,3,FEET,71.6,DEGREES F,6,MG/L
07/07/2014,6,FEET,71.6,DEGREES F,4.4,MG/L
07/07/2014,9,FEET,71.4,DEGREES F,6.6,MG/L
07/07/2014,12,FEET,68.3,DEGREES F,2.4,MG/L
07/07/2014,15,FEET,56.1,DEGREES F,1,MG/L
07/07/2014,18,FEET,51.6,DEGREES F,.4,MG/L
07/07/2014,21,FEET,50.7,DEGREES F,.2,MG/L
07/07/2014,24,FEET,50,DEGREES F,.1,MG/L
07/07/2014,27,FEET,49.2,DEGREES F,0,MG/L
07/20/2014,3,FEET,70.5,DEGREES F,6.2,MG/L
07/20/2014,6,FEET,70.3,DEGREES F,6,MG/L
07/20/2014,9,FEET,70.1,DEGREES F,6.2,MG/L
07/20/2014,12,FEET,66.9,DEGREES F,5.2,MG/L
07/20/2014,15,FEET,60.8,DEGREES F,.8,MG/L
07/20/2014,18,FEET,53.1,DEGREES F,.2,MG/L
07/20/2014,21,FEET,51.2,DEGREES F,.2,MG/L
07/20/2014,24,FEET,50.4,DEGREES F,0,MG/L
07/20/2014,27,FEET,49.8,DEGREES F,0,MG/L
08/13/2014,3,FEET,71.3,DEGREES F,5.2,MG/L
08/13/2014,6,FEET,70.4,DEGREES F,5.4,MG/L
08/13/2014,9,FEET,69.8,DEGREES F,4.8,MG/L
08/13/2014,12,FEET,67.3,DEGREES F,3,MG/L
08/13/2014,15,FEET,63.1,DEGREES F,1.8,MG/L
08/13/2014,18,FEET,56.9,DEGREES F,.4,MG/L
08/13/2014,21,FEET,53.3,DEGREES F,.4,MG/L
08/13/2014,24,FEET,52.4,DEGREES F,.4,MG/L
09/28/2014,3,FEET,63.9,DEGREES F,,
09/28/2014,6,FEET,62.3,DEGREES F,,
09/28/2014,9,FEET,59.1,DEGREES F,,
09/28/2014,12,FEET,58,DEGREES F,,
09/28/2014,15,FEET,57.5,DEGREES F,,
09/28/2014,18,FEET,57,DEGREES F,,
09/28/2014,21,FEET,56.4,DEGREES F,,
09/28/2014,24,FEET,54.8,DEGREES F,,
09/28/2014,27,FEET,54.8,DEGREES F,,
07/05/2015,3,FEET,74,DEGREES F,4.8,MG/L
07/05/2015,6,FEET,72.6,DEGREES F,5.8,MG/L
07/05/2015,9,FEET,69.5,DEGREES F,5.2,MG/L
07/05/2015,12,FEET,62.5,DEGREES F,4.6,MG/L
07/05/2015,15,FEET,57.6,DEGREES F,6.2,MG/L
07/05/2015,18,FEET,54,DEGREES F,2.2,MG/L
07/05/2015,21,FEET,52.9,DEGREES F,3.6,MG/L
07/05/2015,24,FEET,52.2,DEGREES F,4.2,MG/L
07/05/2015,27,FEET,51.3,DEGREES F,0,MG/L
08/21/2015,3,FEET,69.4,DEGREES F,4.3,MG/L
08/21/2015,6,FEET,69.3,DEGREES F,4.2,MG/L
08/21/2015,9,FEET,69.2,DEGREES F,4.2,MG/L
08/21/2015,12,FEET,69.1,DEGREES F,4.4,MG/L
08/21/2015,15,FEET,65.5,DEGREES F,4,MG/L
08/21/2015,18,FEET,57.1,DEGREES F,3,MG/L
08/21/2015,21,FEET,54.5,DEGREES F,1,MG/L
08/21/2015,24,FEET,54,DEGREES F,2.7,MG/L
08/21/2015,27,FEET,52.8,DEGREES F,0,MG/L
07/15/2016,3,FEET,72,DEGREES F,7.94,MG/L
07/15/2016,6,FEET,71.7,DEGREES F,7.43,MG/L
07/15/2016,9,FEET,71.2,DEGREES F,7.3,MG/L
07/15/2016,12,FEET,68.6,DEGREES F,4.27,MG/L
07/15/2016,15,FEET,60.8,DEGREES F,.73,MG/L
07/15/2016,18,FEET,55,DEGREES F,.32,MG/L
07/15/2016,21,FEET,53.1,DEGREES F,.25,MG/L
07/15/2016,24,FEET,52.3,DEGREES F,.2,MG/L
07/15/2016,27,FEET,51.8,DEGREES F,.15,MG/L
08/17/2016,3,FEET,76.3,DEGREES F,8.35,MG/L
08/17/2016,6,FEET,73.9,DEGREES F,6.09,MG/L
08/17/2016,9,FEET,73,DEGREES F,5.6,MG/L
08/17/2016,12,FEET,70.3,DEGREES F,1.87,MG/L
08/17/2016,15,FEET,65.1,DEGREES F,.46,MG/L
08/17/2016,18,FEET,57.5,DEGREES F,.26,MG/L
08/17/2016,21,FEET,55.2,DEGREES F,.19,MG/L
08/17/2016,24,FEET,53.9,DEGREES F,.15,MG/L
08/17/2016,27,FEET,53.2,DEGREES F,.13,MG/L
09/03/2016,3,FEET,69.4,DEGREES F,7.64,MG/L
09/03/2016,6,FEET,69.2,DEGREES F,7.28,MG/L
09/03/2016,9,FEET,68.6,DEGREES F,7.14,MG/L
09/03/2016,12,FEET,68.2,DEGREES F,6.69,MG/L
09/03/2016,15,FEET,66.2,DEGREES F,1.07,MG/L
09/03/2016,18,FEET,60.8,DEGREES F,.48,MG/L
09/03/2016,21,FEET,56,DEGREES F,.31,MG/L
09/03/2016,24,FEET,54.7,DEGREES F,.24,MG/L
09/03/2016,27,FEET,53.8,DEGREES F,.19,MG/L
09/17/2016,3,FEET,66.9,DEGREES F,7.81,MG/L
09/17/2016,6,FEET,66.7,DEGREES F,7.6,MG/L
09/17/2016,9,FEET,66.5,DEGREES F,7.46,MG/L
09/17/2016,12,FEET,65.4,DEGREES F,6.46,MG/L
09/17/2016,15,FEET,64.7,DEGREES F,4.16,MG/L
09/17/2016,18,FEET,61.4,DEGREES F,.65,MG/L
09/17/2016,21,FEET,57.6,DEGREES F,.36,MG/L
09/17/2016,24,FEET,55.3,DEGREES F,.27,MG/L
09/17/2016,27,FEET,53.9,DEGREES F,.22,MG/L
08/04/2017,3,FEET,67.6,DEGREES F,84.4,MG/L
08/04/2017,6,FEET,67.8,DEGREES F,72.1,MG/L
08/04/2017,9,FEET,67.4,DEGREES F,59.2,MG/L
08/04/2017,12,FEET,63.7,DEGREES F,6.5,MG/L
08/04/2017,15,FEET,58.9,DEGREES F,5.5,MG/L
08/04/2017,18,FEET,56.9,DEGREES F,2.5,MG/L
